Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Likes,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,32,+36,Ronaldo Made The Best Decision Of His Life...😍❤,24596,2026.06.12,"#ronaldo,#georginarodriguez",Asım,"225,000",https://img.youtube.com/vi/EGuqt7NL3Js/mqdefault.jpg,EGuqt7NL3Js
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,33,+123,엄마가 버림.. 💀,24582,2026.06.14,#shorts,Cam 23,"119,000",https://img.youtube.com/vi/XTWphyO4gy8/mqdefault.jpg,XTWphyO4gy8
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,34,-21,My Uncle Works At FIFA And Sent Me This🥶🔥,24030,2026.06.11,"#football,#fifaworldcup2026",Night Owl 🦉,"6,130",https://img.youtube.com/vi/jp0pAx9Cfls/mqdefault.jpg,jp0pAx9Cfls
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,35,-17,YAMAL AND LEWA CONNECTION ❤️‍🔥,23772,2026.06.09,,BallerVerse,"102,000",https://img.youtube.com/vi/Uz_omPUQw80/mqdefault.jpg,Uz_omPUQw80
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,36,-16,AVON NOVA 🚓 Little Officer on Duty. POOM POOM! Freeze!,23714,2023.05.05,"#avonnova,#police",AVON NOVA,"1,310,000",https://img.youtube.com/vi/jQayvYGqPbk/mqdefault.jpg,jQayvYGqPbk
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,37,NEW,When Ronaldo Met Famous Celebraties..🤯🔥,23620,2026.06.15,"#football,#shorts",Emperorftbl,"158,000",https://img.youtube.com/vi/Dejk60Fiqlo/mqdefault.jpg,Dejk60Fiqlo
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,38,-3,HE NEVER SAW IT COMING,23438,2026.06.10,,BallerVerse,"102,000",https://img.youtube.com/vi/_2_TGhIO-Ho/mqdefault.jpg,_2_TGhIO-Ho
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,39,NEW,Jalen Brunson is an NBA champion 🏆🔥,23313,2026.06.14,"#nba,#jalenbrunson",Bleacher Report,"4,960,000",https://img.youtube.com/vi/VW92vesbJhY/mqdefault.jpg,VW92vesbJhY
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,40,+32,Let Me Rub You Down 👂🏿 😂,22897,2026.06.09,,Marcellus Wiley ‘Dat Dude TV’,"563,000",https://img.youtube.com/vi/XPaf_K7wTZM/mqdefault.jpg,XPaf_K7wTZM
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,41,-1,Mbappe ☠️ Watch until the end,22832,2026.03.11,"#Football,#Soccer",𝗸𝗮𝗯𝘂𝗹𝗼𝘃,"173,000",https://img.youtube.com/vi/cbqI3Ll7-Dg/mqdefault.jpg,cbqI3Ll7-Dg
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,42,+11,1% vs 1000% 생선,22483,2026.05.09,#BucketSquad,Jesser,"44,800,000",https://img.youtube.com/vi/C0v-QPC3gXU/mqdefault.jpg,C0v-QPC3gXU
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,43,-17,CHELSEA BARCELONA 2009 🔥,22425,2026.06.11,,OVERTIME TV,"223,000",https://img.youtube.com/vi/WKxquwH7hNY/mqdefault.jpg,WKxquwH7hNY
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,44,-27,LMT 소음기 붕괴,22352,2025.09.01,"#shortsfeed,#shortsyoutube",GoldenWebb,"1,120,000",https://img.youtube.com/vi/XY1sA-uQgC0/mqdefault.jpg,XY1sA-uQgC0
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,45,NEW,Ronaldo Always Respect His Opponents..🫡❤️‍🩹,22060,2026.05.14,"#football,#cristianoronaldo",Emperorftbl,"158,000",https://img.youtube.com/vi/8AKZTbihjxk/mqdefault.jpg,8AKZTbihjxk
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,46,NEW,Wemby knows it’s gonna be a long journey back to finals 😡,21897,2026.06.14,"#nba,#nbafinals",Bleacher Report,"4,960,000",https://img.youtube.com/vi/4zyegq-I_rs/mqdefault.jpg,4zyegq-I_rs
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,47,NEW,The WORST FEELING in Sports 🥈💔,20990,2026.06.15,#shorts,Locoprezident,"745,000",https://img.youtube.com/vi/HNG6qK1oVsg/mqdefault.jpg,HNG6qK1oVsg
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,48,NEW,KAT finds his dad and his fiancée Jordyn Woods. 💕 🏆,20812,2026.06.14,,NBA,"24,400,000",https://img.youtube.com/vi/Uswp1AoVP54/mqdefault.jpg,Uswp1AoVP54
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,49,NEW,세상에서 제일 행복한 남자 😁,19751,2026.06.15,"#ufcwhitehouse,#UFC",UFC,"22,500,000",https://img.youtube.com/vi/3hetDNmXpeo/mqdefault.jpg,3hetDNmXpeo
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,50,-29,This Free Kick Completely Fooled Football Fans,19309,2026.05.20,"#football,#viral",ZeroSeven,"64,000",https://img.youtube.com/vi/CSFSN6NgpJw/mqdefault.jpg,CSFSN6NgpJw
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,51,NEW,Moms vs. Dads After A Bad Game,18840,2026.06.15,#comedy,Biggy Bailey,"509,000",https://img.youtube.com/vi/iHNAnBbn1fo/mqdefault.jpg,iHNAnBbn1fo
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,52,+28,Lamine Yamal x Adidas F50 ⚽🤯,18667,2026.06.11,"#shorts,#football",Football shorts,"265,000",https://img.youtube.com/vi/dnyaTr8kj8c/mqdefault.jpg,dnyaTr8kj8c
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,53,-11,제 코칭 스타일을 이모티콘으로 표현해 주세요! (피드백도 환영합니다… 어떤 점을 다르게 하면 좋을까요?),18327,2026.06.13,,Rylie Shaw,"874,000",https://img.youtube.com/vi/hy5pvWxrScY/mqdefault.jpg,hy5pvWxrScY
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,54,NEW,'보통은 스턴트 대역이 해요.' 🤣 티모시 샬라메의 눈이 너무 뜨거워 보여요 😭,18266,2026.06.14,#ESPN,ESPN,"14,400,000",https://img.youtube.com/vi/O9s-TwIr5js/mqdefault.jpg,O9s-TwIr5js
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,55,NEW,JB X KAT 😂 🏆,17938,2026.06.14,,NBA,"24,400,000",https://img.youtube.com/vi/VtAkJHX5MGU/mqdefault.jpg,VtAkJHX5MGU
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,56,-33,"Hang The Longest, Win $100 vs. Strongest Kid",17927,2026.04.28,,Jesse James West,"9,590,000",https://img.youtube.com/vi/bv4OuIz6QhY/mqdefault.jpg,bv4OuIz6QhY
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,57,+17,Football core.,17885,2025.12.28,#hopecore,Ezioplay,"149,000",https://img.youtube.com/vi/Ohm5x2lO4Mo/mqdefault.jpg,Ohm5x2lO4Mo
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,58,NEW,De Jong VS Palmer VS Yamal VS Messi VS Ronaldo,17750,2026.06.14,"#shorts,#shortsvideo",Football Life,"8,440,000",https://img.youtube.com/vi/3_isEC8LqZg/mqdefault.jpg,3_isEC8LqZg
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,59,+10,Lady Houdini at EchoPark Speedway,17538,2026.02.26,,EchoPark Speedway,"135,000",https://img.youtube.com/vi/NTqdsiQLQYU/mqdefault.jpg,NTqdsiQLQYU
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,60,NEW,더 나은 NBA 파이널 우승 팀을 골라보세요! 👀🏀,17459,2026.06.15,#nba,The Deep 3,"751,000",https://img.youtube.com/vi/k9S5SUVpQds/mqdefault.jpg,k9S5SUVpQds
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,61,+260,젤렌 브런슨은 아버지를 보자마자 모든 감정을 쏟아냈다.,17274,2026.06.14,,NBA,"24,400,000",https://img.youtube.com/vi/d8PpIFtKs4M/mqdefault.jpg,d8PpIFtKs4M
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,62,+5,Ronaldo Makes IShowSpeed’s Dream Come True 🤯☠️,17209,2025.09.21,,Whistle On,"2,640,000",https://img.youtube.com/vi/esu-BpylKbw/mqdefault.jpg,esu-BpylKbw
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,63,+41,유연한 소년 AURA +999🤯💀,16833,2026.05.03,,ARTEM KOSIK,"1,430,000",https://img.youtube.com/vi/0ia8759lSE0/mqdefault.jpg,0ia8759lSE0
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,64,-14,Madrid Fans Are Crazy ⚽🤯,16742,2026.06.10,"#shorts,#football",Mo Project,"1,660,000",https://img.youtube.com/vi/5Mzz43AfaO8/mqdefault.jpg,5Mzz43AfaO8
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,65,NEW,벤이 이 순간을 위해 53년을 기다려왔습니다 👏,16730,2026.06.14,,NBA,"24,400,000",https://img.youtube.com/vi/3bAGNOMNIdU/mqdefault.jpg,3bAGNOMNIdU
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,66,+70,Charles is always catching strays 😭,16603,2026.05.11,"#nba,#nbaplayoffs",The BRKDWN,"6,640",https://img.youtube.com/vi/vJJzExT0r1g/mqdefault.jpg,vJJzExT0r1g
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,67,NEW,DOCTOR STOPPAGE...,16534,2026.06.15,"#ufcwhitehouse,#UFC",UFC,"22,500,000",https://img.youtube.com/vi/D2FvKtOSS3I/mqdefault.jpg,D2FvKtOSS3I
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,68,+57,"메시, 음바페, 야말, IShowSpeed가 월드컵을 앞두고 내건 공약들 😳⚽",16304,2026.06.13,"#shortsfeed,#shorts",BallRoom,"55,300",https://img.youtube.com/vi/nTe4LCPx4CU/mqdefault.jpg,nTe4LCPx4CU
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,69,+130,조지나 vs 안토넬라 vs 셀린 부서 vs 아이쇼스피드 -,16300,2026.06.14,,ak talking,"2,400,000",https://img.youtube.com/vi/pq4h49WvVPg/mqdefault.jpg,pq4h49WvVPg
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,70,-46,이것이 바로 GothamChess가 우리 모두에게 한 짓입니다.,16271,2026.06.13,,This is Chess,"13,700",https://img.youtube.com/vi/WAcseipm2bo/mqdefault.jpg,WAcseipm2bo
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,71,NEW,Mikal Bridges was worth the picks 🏆,16079,2026.06.14,"#nba,#nbafinals",Bleacher Report,"4,960,000",https://img.youtube.com/vi/sFxNxYn4_mI/mqdefault.jpg,sFxNxYn4_mI
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,72,+6,호날두🐐 vs 메시😎 vs 아이쇼스피드😂 vs 즐라탄🦁 - 조지나가 묻습니다,16007,2026.06.12,,ak talking,"2,400,000",https://img.youtube.com/vi/S656BSCOxVs/mqdefault.jpg,S656BSCOxVs
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,73,NEW,Jalen Brunson roasts his dad 💀,15906,2026.06.14,"#nba,#knicks",Bleacher Report,"4,960,000",https://img.youtube.com/vi/gCV0QYE5bmQ/mqdefault.jpg,gCV0QYE5bmQ
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,74,-25,어떤 공이 가장 높이 튀어 오를까요?,15835,2026.04.13,#BucketSquad,Jesser,"44,800,000",https://img.youtube.com/vi/EWnvG3q04Ew/mqdefault.jpg,EWnvG3q04Ew
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,75,NEW,Germany did it again 😭🙏🏼,15805,2026.06.15,,Bex,"130,000",https://img.youtube.com/vi/5swzZt1Ed8k/mqdefault.jpg,5swzZt1Ed8k
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,76,-14,KROOS ONLY NEEDS 7 SECONDS ⚽,15662,2026.05.30,,BallerVerse,"102,000",https://img.youtube.com/vi/Buk2uhXxCys/mqdefault.jpg,Buk2uhXxCys
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,77,-49,Is it really impossible? 🤔,14987,2026.06.14,"#gymnast,#gymnastics",Ian Gunther,"2,200,000",https://img.youtube.com/vi/lO6lh3Ay9eE/mqdefault.jpg,lO6lh3Ay9eE
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,78,-47,커플이 프리 스케이트에 도전했어요! 🛹,14932,2026.06.03,,JMK Freeskates,"1,030,000",https://img.youtube.com/vi/P1Vvj-zCUAQ/mqdefault.jpg,P1Vvj-zCUAQ
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,79,+30,만성 질환을 고려해 결혼식을 준비한 이유 😴🤍✨,14775,2026.06.09,,Rylie Shaw,"874,000",https://img.youtube.com/vi/08YMQpeF-R0/mqdefault.jpg,08YMQpeF-R0
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,80,NEW,Vini JR vs Hakimi 🔥😳,14688,2026.06.15,"#worldcupvibes,#football",Best Football Moments 099,"324,000",https://img.youtube.com/vi/RCDZlUwLPhE/mqdefault.jpg,RCDZlUwLPhE
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,81,+151,Selling hard against randoms then playing really good,14591,2026.06.14,"#shorts,#basketball",Splashton Hoops,"132,000",https://img.youtube.com/vi/2NOFWVplXxY/mqdefault.jpg,2NOFWVplXxY
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,82,+281,드디어 끝났습니다! 🗣️ 스티븐 A. 스미스는 이제 마음 편히 쉴 수 있겠네요 🏆,14576,2026.06.14,"#ESPN,#NBA",ESPN,"14,400,000",https://img.youtube.com/vi/gZk4D-to59M/mqdefault.jpg,gZk4D-to59M
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,83,-31,Mavie Always Copy Neymar 😂❤️‍🩹,14434,2026.06.03,"#neymar,#neymarjr",Ronny Futbol,"89,200",https://img.youtube.com/vi/W0u_IcHxhM0/mqdefault.jpg,W0u_IcHxhM0
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,84,NEW,Wemby won’t forget about this one 🥺,14433,2026.06.14,"#nba,#nbafinals",Bleacher Report,"4,960,000",https://img.youtube.com/vi/4z9LtppvURs/mqdefault.jpg,4z9LtppvURs
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,85,NEW,Love the new alarm clock 🥀😬,14407,2026.06.15,"#shorts,#sleepover",MaxPreps,"3,490,000",https://img.youtube.com/vi/p0QlbEyy7hI/mqdefault.jpg,p0QlbEyy7hI
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,86,NEW,Raphinha vs Bounou was crazy💀,14337,2026.06.15,"#raphinha,#yassinebounou",AR_foot,"69,500",https://img.youtube.com/vi/TkPj0V1rn5I/mqdefault.jpg,TkPj0V1rn5I
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,87,NEW,이보다 더 좋을 순 없는 반응,14300,2026.06.15,"#ufcwhitehouse,#UFC",UFC,"22,500,000",https://img.youtube.com/vi/XkthRsSjdpY/mqdefault.jpg,XkthRsSjdpY
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,88,NEW,가네는 왜 눈을 찌를까? ✅,14162,2026.06.14,#UFC,Nansend Sports,"255,000",https://img.youtube.com/vi/_ReNTbc4Sh0/mqdefault.jpg,_ReNTbc4Sh0
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,89,-41,SPEED REACTS TO WORLD CUP FINAL 😂,14060,2026.05.21,"#shorts,#edit",FutbolEssence,"317,000",https://img.youtube.com/vi/tRdBeuGgwSw/mqdefault.jpg,tRdBeuGgwSw
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,90,NEW,Fury defeats Hall by decision 🥊 ‪@DAZNBoxing‬,14044,2026.06.14,"#BeautyVsTheBeast,#boxing",Bleacher Report,"4,960,000",https://img.youtube.com/vi/ZZiCeJsXOO0/mqdefault.jpg,ZZiCeJsXOO0
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,91,-53,그녀는 절대 포기하지 않아 😤♥️,14023,2026.06.14,"#축구,#반바지",Hoanftbl,"7,950,000",https://img.youtube.com/vi/oQI0RyNVx5g/mqdefault.jpg,oQI0RyNVx5g
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,92,+5,아보카도 자르기 꿀팁!,13982,2026.04.07,,Jesser,"44,800,000",https://img.youtube.com/vi/-2BUAflq4wc/mqdefault.jpg,-2BUAflq4wc
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,93,NEW,스카우트가 아롤디스 채프먼을 발견했다 🤣💯,13937,2026.06.15,"#야구,#야구인생",BigBucketTony,"197,000",https://img.youtube.com/vi/zCdBXJnVB9g/mqdefault.jpg,zCdBXJnVB9g
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,94,-36,Goretzka's Biggest Fan 😭,13870,2026.06.10,"#football,#shorts",Slicx7,"4,530,000",https://img.youtube.com/vi/gJPok-0arjo/mqdefault.jpg,gJPok-0arjo
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,95,+156,"Seeing this, the referee stopped the fight",13396,2026.06.06,#ufc,TAKEDOWN,"547,000",https://img.youtube.com/vi/gfwEuYgNtZM/mqdefault.jpg,gfwEuYgNtZM
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,96,+41,무한 케첩 꿀팁 @zackdfilms,13298,2026.05.28,#BucketSquad,Jesser,"44,800,000",https://img.youtube.com/vi/9GrTnILKYJw/mqdefault.jpg,9GrTnILKYJw
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,97,+6,The Master of Whip Style faces the Kazakh Warrior ⚔️🔥,13286,2026.05.31,#shorts,Fight Frame,"59,800",https://img.youtube.com/vi/gniCenzuuxw/mqdefault.jpg,gniCenzuuxw
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,98,NEW,El sueño de Celine por fin se hizo realidad,13210,2026.06.15,,Football Guest,"707,000",https://img.youtube.com/vi/1mBogQ9jw-k/mqdefault.jpg,1mBogQ9jw-k
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,99,-22,이건 평생에 한 번 있을까 말까 한 카드야 😳,13124,2026.06.09,"#탑스,#F1",Topps,"203,000",https://img.youtube.com/vi/9OSqLzCC6ts/mqdefault.jpg,9OSqLzCC6ts
일간,2026-06-15,shorts,미국,스포츠,좋아요 순위,100,NEW,게인이 다시 한번 잠정 챔피언에 올랐습니다!,13025,2026.06.15,"#ufcwhitehouse,#UFC",UFC,"22,500,000",https://img.youtube.com/vi/PDTfOqYNTP0/mqdefault.jpg,PDTfOqYNTP0
