Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Likes,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-15,shorts,미국,게임,좋아요 순위,14,NEW,"ROBLOX에서 플레이어들을 너무 심하게 ""팩폭""했을 때!! 😬🤭",51831,2026.06.15,,Lana's Life,"9,380,000",https://img.youtube.com/vi/BcozEPjFc1g/mqdefault.jpg,BcozEPjFc1g
일간,2026-06-15,shorts,미국,게임,좋아요 순위,15,NEW,Hide from the Cops Camera Challenge 💀 @aydonholley,50766,2026.06.14,,Hero DW,"6,920,000",https://img.youtube.com/vi/nHNM1OMyrG8/mqdefault.jpg,nHNM1OMyrG8
일간,2026-06-15,shorts,미국,게임,좋아요 순위,16,-9,가장 친한 친구가 사라졌다 😨,48934,2026.06.14,,His Story,"3,060,000",https://img.youtube.com/vi/mI_VTtEqfr4/mqdefault.jpg,mI_VTtEqfr4
일간,2026-06-15,shorts,미국,게임,좋아요 순위,17,NEW,내 카훗 닉네임 때문에 선생님 커리어가 끝장났다 😳,46659,2026.06.15,,His Story,"3,060,000",https://img.youtube.com/vi/HiYfGrFNlio/mqdefault.jpg,HiYfGrFNlio
일간,2026-06-15,shorts,미국,게임,좋아요 순위,18,NEW,저를 사기꾼 취급하네요 😭,46241,2026.06.14,,His Story,"3,060,000",https://img.youtube.com/vi/RKu_BAv-H60/mqdefault.jpg,RKu_BAv-H60
일간,2026-06-15,shorts,미국,게임,좋아요 순위,19,-3,Every Sibling when the WiFi goes out😭😂,45553,2026.06.11,"#roblox,#shorts",Mashles,"1,710,000",https://img.youtube.com/vi/PBZtxkvF5LM/mqdefault.jpg,PBZtxkvF5LM
일간,2026-06-15,shorts,미국,게임,좋아요 순위,20,NEW,그들은 잘못된 생강을 건드렸어 ☘️,44671,2026.06.15,,His Story,"3,060,000",https://img.youtube.com/vi/xFZWhjYtlVY/mqdefault.jpg,xFZWhjYtlVY
일간,2026-06-15,shorts,미국,게임,좋아요 순위,21,NEW,5개월 동안 모은 돈 = 가짜 👟,44555,2026.06.15,,His Story,"3,060,000",https://img.youtube.com/vi/BKy6PM2EJn8/mqdefault.jpg,BKy6PM2EJn8
일간,2026-06-15,shorts,미국,게임,좋아요 순위,22,+36,Real,43818,2026.06.12,"#meme,#funnyshorts",Kent Osborne,"75,200",https://img.youtube.com/vi/68Urw4JqBWY/mqdefault.jpg,68Urw4JqBWY
일간,2026-06-15,shorts,미국,게임,좋아요 순위,23,+30,Part 9 | Top 3 Funniest Minecraft Moments 😂 ⛏️,43501,2026.06.11,"#minecraft,#minecraftmemes",SneakyRanks,"91,300",https://img.youtube.com/vi/yk1-SDE4PvI/mqdefault.jpg,yk1-SDE4PvI
일간,2026-06-15,shorts,미국,게임,좋아요 순위,24,+58,Part 6 | Top 3 Funniest Minecraft Moments 😂 ⛏️,43253,2026.06.09,"#minecraft,#minecraftmemes",SneakyRanks,"91,300",https://img.youtube.com/vi/FLw_p1kF-HE/mqdefault.jpg,FLw_p1kF-HE
일간,2026-06-15,shorts,미국,게임,좋아요 순위,25,-6,prime Neymar penalty☠️🔥,43120,2026.06.09,"#eafc24,#shorts",Rafsenzo Editzz,"239,000",https://img.youtube.com/vi/N0ZCF-0aFU8/mqdefault.jpg,N0ZCF-0aFU8
일간,2026-06-15,shorts,미국,게임,좋아요 순위,26,+8,여러분… 역대급으로 가장 재밌는 여름이 될 것 같아요 ⚽  @YouTube @FIFA,42271,2026.06.11,"#광고,#피파월드컵",courtreezy,"5,020,000",https://img.youtube.com/vi/1jh3eJOixmc/mqdefault.jpg,1jh3eJOixmc
일간,2026-06-15,shorts,미국,게임,좋아요 순위,27,+35,절대 소리 켜지 마세요 💀💀,42057,2026.06.02,,Spooky Cactus,"1,300,000",https://img.youtube.com/vi/mPAaB8PW2n0/mqdefault.jpg,mPAaB8PW2n0
일간,2026-06-15,shorts,미국,게임,좋아요 순위,28,+10,Police Dog Jumps Off 40 Foot Bridge,41107,2026.06.09,"#bodycam,#cops",Cold Footage,"26,700",https://img.youtube.com/vi/zOrajpmlSAE/mqdefault.jpg,zOrajpmlSAE
일간,2026-06-15,shorts,미국,게임,좋아요 순위,29,-9,Who can explain 🤣,40702,2026.03.15,"#trend,#rollsroyce",Official.exotic,"14,400",https://img.youtube.com/vi/xlcwbbh74b4/mqdefault.jpg,xlcwbbh74b4
일간,2026-06-15,shorts,미국,게임,좋아요 순위,30,-8,유황 큐브 디스플레이 진짜 대박이네 WTF @Towsti1,40535,2026.06.12,,DashPum4,"1,200,000",https://img.youtube.com/vi/uzNzhJk0g8Q/mqdefault.jpg,uzNzhJk0g8Q
일간,2026-06-15,shorts,미국,게임,좋아요 순위,31,NEW,How inventories are in different games,40493,2026.06.15,"#gaming,#gamingshorts",ReidBoehm,"2,630,000",https://img.youtube.com/vi/HFKHT16FPzY/mqdefault.jpg,HFKHT16FPzY
일간,2026-06-15,shorts,미국,게임,좋아요 순위,32,+753,Emma doesn’t want to take a bath…,40473,2026.06.14,"#roblox,#berryavenue",MaxBloxUs,"1,650,000",https://img.youtube.com/vi/_LBDVd-G1AY/mqdefault.jpg,_LBDVd-G1AY
일간,2026-06-15,shorts,미국,게임,좋아요 순위,33,-30,엄마가 재미를 금지했어요 😭,39177,2026.06.14,,His Story,"3,060,000",https://img.youtube.com/vi/zjVZ3raUrFk/mqdefault.jpg,zjVZ3raUrFk
일간,2026-06-15,shorts,미국,게임,좋아요 순위,34,+18,Not Every Man Deserves Forgiveness 💀🖤,38809,2026.01.28,"#callofduty,#gaming",JayPlaysRTX,"201,000",https://img.youtube.com/vi/xAzbA_WKUnk/mqdefault.jpg,xAzbA_WKUnk
일간,2026-06-15,shorts,미국,게임,좋아요 순위,35,NEW,Grow a Garden 2 Is Out Now! | Roblox,38730,2026.06.15,"#edit,#shorts",Robert Noob,"3,390,000",https://img.youtube.com/vi/N8NNS4-yvl4/mqdefault.jpg,N8NNS4-yvl4
일간,2026-06-15,shorts,미국,게임,좋아요 순위,36,NEW,마인크래프트에 필요한 모든 것을 직접 설치해야 합니다.,38041,2026.06.15,"#마인크래프트,#마인크래프트밈",DrDonut Clips,"1,420,000",https://img.youtube.com/vi/I6_MXZ5gNlA/mqdefault.jpg,I6_MXZ5gNlA
일간,2026-06-15,shorts,미국,게임,좋아요 순위,37,NEW,Doremon Vs Talking Tom. Who Is My Best Friend ?,37786,2026.06.06,"#minecraft,#shorts",SamPlayz,"82,800",https://img.youtube.com/vi/jZ_LEc6AaFU/mqdefault.jpg,jZ_LEc6AaFU
일간,2026-06-15,shorts,미국,게임,좋아요 순위,38,NEW,,37393,2026.06.14,"#likes,#subs",skel3,"57,000",https://img.youtube.com/vi/J312QAl1RN8/mqdefault.jpg,J312QAl1RN8
일간,2026-06-15,shorts,미국,게임,좋아요 순위,39,-24,끝까지 기다려 😂,36374,2025.08.09,#minecraft,Lucky Maker,"14,400,000",https://img.youtube.com/vi/jdD2TG46dzk/mqdefault.jpg,jdD2TG46dzk
일간,2026-06-15,shorts,미국,게임,좋아요 순위,40,+48,쿵라오를 상대로 너무 자신만만했던 서브제로,36056,2026.05.16,"#mk,#mk1",KanoBelieveit,"9,520",https://img.youtube.com/vi/JNqpoO3vCSQ/mqdefault.jpg,JNqpoO3vCSQ
일간,2026-06-15,shorts,미국,게임,좋아요 순위,41,-13,🎵🎶🍃🌳💚,35910,2026.06.01,"#zelda,#tloz",Nancy007,"66,500",https://img.youtube.com/vi/NxH6D_iKOKc/mqdefault.jpg,NxH6D_iKOKc
일간,2026-06-15,shorts,미국,게임,좋아요 순위,42,+3,아야 @c4energy,35057,2026.06.11,"#c4partner,#밈",theplumpcover,"1,800,000",https://img.youtube.com/vi/pSlA4AL3Y7A/mqdefault.jpg,pSlA4AL3Y7A
일간,2026-06-15,shorts,미국,게임,좋아요 순위,43,-25,Meccha Chameleon's best hiding spot,34914,2026.06.11,"#mecchachameleon,#hideandseek",Ad God,"67,600",https://img.youtube.com/vi/P4BD7KxnbDQ/mqdefault.jpg,P4BD7KxnbDQ
일간,2026-06-15,shorts,미국,게임,좋아요 순위,44,+299,그 형제의 진짜 집은 어디에 있는 거야...?,34146,2026.06.14,"#마인크래프트,#마인크래프트밈",DrDonut Clips,"1,420,000",https://img.youtube.com/vi/Q0JteIdlBoo/mqdefault.jpg,Q0JteIdlBoo
일간,2026-06-15,shorts,미국,게임,좋아요 순위,45,+86,Corrupt Cop Picks On The Wrong Man,32582,2026.06.10,"#bodycam,#cops",Cold Footage,"26,700",https://img.youtube.com/vi/ng-m-JVbeW4/mqdefault.jpg,ng-m-JVbeW4
일간,2026-06-15,shorts,미국,게임,좋아요 순위,46,NEW,Fundy의 극악 난이도 모드,32058,2026.06.15,,Prism,"1,470,000",https://img.youtube.com/vi/oOyOpXY6-2I/mqdefault.jpg,oOyOpXY6-2I
일간,2026-06-15,shorts,미국,게임,좋아요 순위,47,NEW,Minecraft por primera vez antes y después ⛏️,32024,2026.06.15,,Laiwy,"2,510,000",https://img.youtube.com/vi/-ep-lfDE3oM/mqdefault.jpg,-ep-lfDE3oM
일간,2026-06-15,shorts,미국,게임,좋아요 순위,48,+26,,31992,2026.05.08,"#absolutecinema,#Shorts",Luiiy,"50,400",https://img.youtube.com/vi/VEOk6AQzkPY/mqdefault.jpg,VEOk6AQzkPY
일간,2026-06-15,shorts,미국,게임,좋아요 순위,49,+30,타키스 아니면 핫 치토스 😱,31907,2026.05.03,#반바지,Savage Vlogs,"23,500,000",https://img.youtube.com/vi/8rR9tbe7YJk/mqdefault.jpg,8rR9tbe7YJk
일간,2026-06-15,shorts,미국,게임,좋아요 순위,50,+97,My missing twin sister…,31304,2026.06.15,"#roblox,#berryavenue",MaxBloxUs,"1,650,000",https://img.youtube.com/vi/w3BY5r2vu6w/mqdefault.jpg,w3BY5r2vu6w
일간,2026-06-15,shorts,미국,게임,좋아요 순위,51,NEW,Mi pelea contra Dream 💭,31174,2026.06.15,,Laiwy,"2,510,000",https://img.youtube.com/vi/wkHNMibfvyk/mqdefault.jpg,wkHNMibfvyk
일간,2026-06-15,shorts,미국,게임,좋아요 순위,52,-5,Este hombre iba seguido de un tipo pequeño y extraño.,30445,2026.06.09,#shorts,Meowmagic,"1,170,000",https://img.youtube.com/vi/JVhmmNOopo4/mqdefault.jpg,JVhmmNOopo4
일간,2026-06-15,shorts,미국,게임,좋아요 순위,53,-9,He Flees The Scene After Crash! 🤯,29875,2026.05.25,,toastbtw,"65,900",https://img.youtube.com/vi/_3zrRPmTMTU/mqdefault.jpg,_3zrRPmTMTU
일간,2026-06-15,shorts,미국,게임,좋아요 순위,54,+71,카메라에 포착된 가장 놀라운 동물들의 순간,29402,2026.06.12,#반바지,AmitPedia,"138,000",https://img.youtube.com/vi/dVw_u4CGhJw/mqdefault.jpg,dVw_u4CGhJw
일간,2026-06-15,shorts,미국,게임,좋아요 순위,55,NEW,아빠의 17년 된 거짓말 🎲,29093,2026.06.15,,His Story,"3,060,000",https://img.youtube.com/vi/HQi8Mb6O_Ag/mqdefault.jpg,HQi8Mb6O_Ag
일간,2026-06-15,shorts,미국,게임,좋아요 순위,56,-54,원 밖으로 나가는 사람이 패배한다!,28341,2026.06.14,,MadaROBLOX,"6,450,000",https://img.youtube.com/vi/UQpMMmb7hzM/mqdefault.jpg,UQpMMmb7hzM
일간,2026-06-15,shorts,미국,게임,좋아요 순위,57,+280,Roblox Plus Punks Parents | Extra Credits Gaming,28099,2026.06.12,"#Roblox,#Shorts",Extra Credits,"296,000",https://img.youtube.com/vi/tdplX8_narw/mqdefault.jpg,tdplX8_narw
일간,2026-06-15,shorts,미국,게임,좋아요 순위,58,+35,‘Joe Bart Jumpscare’ animated by me,28010,2026.06.14,"#chicolantern,#animation",ChicoLantern,"226,000",https://img.youtube.com/vi/8irzjHoCanA/mqdefault.jpg,8irzjHoCanA
일간,2026-06-15,shorts,미국,게임,좋아요 순위,59,+21,,27847,2026.06.10,#수행원,JayDD2,"123,000",https://img.youtube.com/vi/ILTLHt6ROdM/mqdefault.jpg,ILTLHt6ROdM
일간,2026-06-15,shorts,미국,게임,좋아요 순위,60,NEW,I Got Arrested For Napping 😴,27044,2026.06.15,,His Story,"3,060,000",https://img.youtube.com/vi/g6HakZkyihI/mqdefault.jpg,g6HakZkyihI
일간,2026-06-15,shorts,미국,게임,좋아요 순위,61,-56,진짜 나 인종차별주의자 아니라고 🥀,26826,2026.06.13,,Clevooo,"2,360,000",https://img.youtube.com/vi/WU_NnbFwVLE/mqdefault.jpg,WU_NnbFwVLE
일간,2026-06-15,shorts,미국,게임,좋아요 순위,62,-52,놀이하다가 진짜로 체포됐습니다 🚔,26811,2026.06.14,,His Story,"3,060,000",https://img.youtube.com/vi/YBLOG76AT5E/mqdefault.jpg,YBLOG76AT5E
일간,2026-06-15,shorts,미국,게임,좋아요 순위,63,NEW,How To Beat Goku,26271,2026.06.15,,Trxce,"1,330,000",https://img.youtube.com/vi/ws0Z53IHyQQ/mqdefault.jpg,ws0Z53IHyQQ
일간,2026-06-15,shorts,미국,게임,좋아요 순위,64,+95,Suspicious Sand Space Program,26262,2026.06.13,"#shorts,#minecraft",Cobalt Shorts,"294,000",https://img.youtube.com/vi/TYijqF47X2M/mqdefault.jpg,TYijqF47X2M
일간,2026-06-15,shorts,미국,게임,좋아요 순위,65,+112,my animation and the original clip from Joe Barts stream,26146,2026.06.12,"#chicolantern,#animation",ChicoLantern,"226,000",https://img.youtube.com/vi/ceQXp9K5G3I/mqdefault.jpg,ceQXp9K5G3I
일간,2026-06-15,shorts,미국,게임,좋아요 순위,66,-42,Toby Fox VS. Tumblr Lore.,25789,2026.06.15,"#deltarune,#gaming",deejus,"1,080,000",https://img.youtube.com/vi/8T_qQvGKafU/mqdefault.jpg,8T_qQvGKafU
일간,2026-06-15,shorts,미국,게임,좋아요 순위,67,+33,Left 4 Dead 좀비에게서 누가 살아남을 수 있을까 💀@aydonholley @pronobi1 @michael_franko,25703,2026.06.13,,Hero DW,"6,920,000",https://img.youtube.com/vi/pThHhYjtVmw/mqdefault.jpg,pThHhYjtVmw
일간,2026-06-15,shorts,미국,게임,좋아요 순위,68,-4,Gugu Gaga can know that I WON INFINITE wishes! 🟢🍀,25670,2026.06.13,"#shorts,#SILVERGANG",Silver,"3,890,000",https://img.youtube.com/vi/W6FyU4L2xXI/mqdefault.jpg,W6FyU4L2xXI
일간,2026-06-15,shorts,미국,게임,좋아요 순위,69,NEW,Problems with the Google Logo 😂,25404,2026.06.15,,YosherYaps,"35,700",https://img.youtube.com/vi/c_Iz5d0GrWA/mqdefault.jpg,c_Iz5d0GrWA
일간,2026-06-15,shorts,미국,게임,좋아요 순위,70,+140,게임에서 보스를 도발해서 빡치게 만들었을 때,25303,2026.06.14,,Zealot,"625,000",https://img.youtube.com/vi/1vliv-LMVUo/mqdefault.jpg,1vliv-LMVUo
일간,2026-06-15,shorts,미국,게임,좋아요 순위,71,NEW,Man Tries Eating Dr*gs In Front of Cop,25231,2026.06.15,"#bodycam,#cops",Cold Footage,"26,700",https://img.youtube.com/vi/6amvStHo_g8/mqdefault.jpg,6amvStHo_g8
일간,2026-06-15,shorts,미국,게임,좋아요 순위,72,+45,99 nights in the forest,25114,2026.03.31,"#scaryteacher3d,#99nights",lllBug_Boy,"69,000",https://img.youtube.com/vi/M8TmAc1cUIE/mqdefault.jpg,M8TmAc1cUIE
일간,2026-06-15,shorts,미국,게임,좋아요 순위,73,-43,딸의 대학 등록금을 전부 걸었다 😨,25090,2026.06.14,,His Story,"3,060,000",https://img.youtube.com/vi/GrcqWZZ2cog/mqdefault.jpg,GrcqWZZ2cog
일간,2026-06-15,shorts,미국,게임,좋아요 순위,74,+65,닉스가 NBA 챔피언이 되었다!!,25056,2026.06.14,,His Story,"3,060,000",https://img.youtube.com/vi/FwRt6DLbQ7k/mqdefault.jpg,FwRt6DLbQ7k
일간,2026-06-15,shorts,미국,게임,좋아요 순위,75,-8,Types of People Who Shower 🚿 IC: ‪@Ramo_Akh‬,24946,2026.06.12,,OkCron,"1,980,000",https://img.youtube.com/vi/-uPSzcnajyY/mqdefault.jpg,-uPSzcnajyY
일간,2026-06-15,shorts,미국,게임,좋아요 순위,76,NEW,POV: The Same Mfs That Ask for 50% Cut,24881,2026.06.14,"#shorts,#gtaonline",Abhi__69,"36,900",https://img.youtube.com/vi/tBNDhilY-Hg/mqdefault.jpg,tBNDhilY-Hg
일간,2026-06-15,shorts,미국,게임,좋아요 순위,77,NEW,Geometry Dash's Forgotten Star Coin Is Wild!,24847,2026.06.15,#geometrydash,Geo GD,"330,000",https://img.youtube.com/vi/rZZQzziQT0s/mqdefault.jpg,rZZQzziQT0s
일간,2026-06-15,shorts,미국,게임,좋아요 순위,78,NEW,Companion Logic in Video Games…,24792,2026.06.15,,NicsNite,"4,600,000",https://img.youtube.com/vi/GMEPmGwBtkc/mqdefault.jpg,GMEPmGwBtkc
일간,2026-06-15,shorts,미국,게임,좋아요 순위,79,+41,Tiny to GIANT BMW Car vs Microvan,24463,2026.06.12,,MrQueen Garage,"932,000",https://img.youtube.com/vi/H2g6PIo11RY/mqdefault.jpg,H2g6PIo11RY
일간,2026-06-15,shorts,미국,게임,좋아요 순위,80,+558,Follow for more content ‼️,24286,2026.06.09,#shorts,FL DEWAYNE REACTION,"9,290",https://img.youtube.com/vi/x1rxXaTuWjs/mqdefault.jpg,x1rxXaTuWjs
일간,2026-06-15,shorts,미국,게임,좋아요 순위,81,-46,Can I Hide as WATER BLOCK? 🤔,24269,2026.06.08,,Cheevz,"524,000",https://img.youtube.com/vi/jKOmFSKWE_U/mqdefault.jpg,jKOmFSKWE_U
일간,2026-06-15,shorts,미국,게임,좋아요 순위,82,-39,더 무거운 것은?,24252,2026.06.11,,Clevooo,"2,360,000",https://img.youtube.com/vi/6R985bvgQ34/mqdefault.jpg,6R985bvgQ34
일간,2026-06-15,shorts,미국,게임,좋아요 순위,83,NEW,이 변경점 하나면 쓸모없던 효과 화살이 훨씬 재밌어집니다,24198,2026.06.15,,DashPum4,"1,200,000",https://img.youtube.com/vi/S4Hj9QpkHHE/mqdefault.jpg,S4Hj9QpkHHE
일간,2026-06-15,shorts,미국,게임,좋아요 순위,84,NEW,How it feels to use HM strength in Pokémon 😂,24117,2026.06.15,"#pokemon,#shorts",GumbinoBLUE,"299,000",https://img.youtube.com/vi/s2H6Edf71YQ/mqdefault.jpg,s2H6Edf71YQ
일간,2026-06-15,shorts,미국,게임,좋아요 순위,85,+958,Who is the Tallest? 😭😂 - MAIZEN Minecraft Animation,23812,2026.06.14,"#shorts,#minecraftanimation",AJ Bro,"421,000",https://img.youtube.com/vi/VL6Vm3vn6e8/mqdefault.jpg,VL6Vm3vn6e8
일간,2026-06-15,shorts,미국,게임,좋아요 순위,86,NEW,pov: the mending villager finally gets set free,23791,2026.06.15,"#minecraft,#minecraftmemes",Jysq,"634,000",https://img.youtube.com/vi/A0lshdYAW3s/mqdefault.jpg,A0lshdYAW3s
일간,2026-06-15,shorts,미국,게임,좋아요 순위,87,+142,EDGARRR,23501,2026.06.14,"#brawlstars,#showdown",Pre,"61,100",https://img.youtube.com/vi/-5oPV6Pwa7c/mqdefault.jpg,-5oPV6Pwa7c
일간,2026-06-15,shorts,미국,게임,좋아요 순위,88,+16,Rumi Demon and Lovely Rumi are competing to win her hair. 😎,23395,2026.06.11,,ZoeyKpop,"255,000",https://img.youtube.com/vi/jLUm4FfWd-k/mqdefault.jpg,jLUm4FfWd-k
일간,2026-06-15,shorts,미국,게임,좋아요 순위,89,NEW,공포 소설이 현실이 될 때,23160,2026.06.15,"#로블록스,#반바지",Flicky,"254,000",https://img.youtube.com/vi/MiloGYdbfjg/mqdefault.jpg,MiloGYdbfjg
일간,2026-06-15,shorts,미국,게임,좋아요 순위,90,-21,"새엄마가 나한테 이런 짓을 했는데, 우리 엄마는 그냥 넘어가지 않았어!",23143,2026.06.14,"#roblox,#berryavenue",Maddie Blox,"1,620,000",https://img.youtube.com/vi/XeSa3Y5SvCw/mqdefault.jpg,XeSa3Y5SvCw
일간,2026-06-15,shorts,미국,게임,좋아요 순위,91,-35,best trap??,23028,2026.06.12,"#minecraft,#minecraftshorts",yyyketjow,"428,000",https://img.youtube.com/vi/MC6tbZaya_k/mqdefault.jpg,MC6tbZaya_k
일간,2026-06-15,shorts,미국,게임,좋아요 순위,92,NEW,@uuest와 모든 거리를 먼저 달성하기 위한 레이스 45일 차,23007,2026.06.15,#로켓리그,amustycow,"3,440,000",https://img.youtube.com/vi/GK4uHMVSrqA/mqdefault.jpg,GK4uHMVSrqA
일간,2026-06-15,shorts,미국,게임,좋아요 순위,93,-6,상자를 막고 있는 사슬,22981,2026.06.08,"#게임,#웃긴영상",Boomgonza,"2,180,000",https://img.youtube.com/vi/ZtzIMijsEYM/mqdefault.jpg,ZtzIMijsEYM
일간,2026-06-15,shorts,미국,게임,좋아요 순위,94,NEW,FINDING BARNABY'S PUDDLE IN DANDY'S WORLD,22618,2026.06.14,"#roblox,#update",StarryMM,"411,000",https://img.youtube.com/vi/cJrvv9a06lc/mqdefault.jpg,cJrvv9a06lc
일간,2026-06-15,shorts,미국,게임,좋아요 순위,95,-84,눈앞에 뻔히 보이는 곳에 숨어있는,22575,2026.06.13,"#메카카멜레온,#인디게임",AshIV_,"57,400",https://img.youtube.com/vi/iU5AJp8Xy2I/mqdefault.jpg,iU5AJp8Xy2I
일간,2026-06-15,shorts,미국,게임,좋아요 순위,96,+156,,22358,2026.06.14,"#absolutecinema,#lordshen",NoizzBoy,"76,600",https://img.youtube.com/vi/lFMVOmiut0I/mqdefault.jpg,lFMVOmiut0I
일간,2026-06-15,shorts,미국,게임,좋아요 순위,97,+69,"음식 맞히기, 목숨은 딱 3개 🤣",21902,2026.06.08,"#hardcoreminecraft,#100days",Moose,"5,170,000",https://img.youtube.com/vi/H4wvfsxGvQU/mqdefault.jpg,H4wvfsxGvQU
일간,2026-06-15,shorts,미국,게임,좋아요 순위,98,+58,어느 쪽이 더 무거울까요?,21528,2026.06.14,,Clevooo,"2,360,000",https://img.youtube.com/vi/pqvKXl_OWq0/mqdefault.jpg,pqvKXl_OWq0
일간,2026-06-15,shorts,미국,게임,좋아요 순위,99,NEW,미믹이면 어쩌지? | D&D (스트라드의 저주 하드코어),21518,2026.06.15,"#dnd,#던전앤드래곤",World of Io - Ioverse,"364,000",https://img.youtube.com/vi/Bab2j3haBIQ/mqdefault.jpg,Bab2j3haBIQ
일간,2026-06-15,shorts,미국,게임,좋아요 순위,100,-4,누가 좀비로부터 도망칠 수 있을까? 하지만 좀비들은 점점 더 빨라지잖아 💀💨,21437,2026.06.02,,Hero DW,"6,920,000",https://img.youtube.com/vi/QTrgoz1nJSo/mqdefault.jpg,QTrgoz1nJSo
