Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Likes,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,29,NEW,,24991,2026.06.14,"#kpop,#kpopdemonhunters",魔女的契约,"4,930,000",https://img.youtube.com/vi/kOSFIDZ3emI/mqdefault.jpg,kOSFIDZ3emI
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,30,-5,"Swirls! Ultra Wet Gel then spray with Got2B, stays shiny and doesn’t move!",24731,2026.01.15,#hairtutorial,Erin Parsons Makeup,"2,200,000",https://img.youtube.com/vi/M_GRT5-lIu0/mqdefault.jpg,M_GRT5-lIu0
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,31,+4,재미있는 얼굴 특징들을 알아볼까요! 🎉,23066,2026.04.12,"#어린이,#학습",GO COLOR!,"490,000",https://img.youtube.com/vi/s-vWJoQ1OLY/mqdefault.jpg,s-vWJoQ1OLY
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,32,+29,마늘을 사용하여 망고 나무 접붙여서 수확량 늘리는 방법 🧄,23035,2026.06.09,"#재배,#망고",100M Growing,"687,000",https://img.youtube.com/vi/1vfhCNARaqs/mqdefault.jpg,1vfhCNARaqs
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,33,-2,🌈🚚 Refill the Truck with Colors! Fun Learning for Kids 🎨,22977,2025.08.30,"#kids,#fun",KIDZOKI,"8,800,000",https://img.youtube.com/vi/FvpJ8-fJsOQ/mqdefault.jpg,FvpJ8-fJsOQ
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,34,-17,시청자들은 다 알고 있어요😉,22823,2026.06.13,,Feast with Wei,"291,000",https://img.youtube.com/vi/2LfyhSqMK5s/mqdefault.jpg,2LfyhSqMK5s
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,35,NEW,Iconic by mistake DIY skincare tips 🤭 Top 3 things to use incorrectly,21683,2026.06.14,"#koreanskincare,#skincaretips",milky🥛,"817,000",https://img.youtube.com/vi/cIZhuupfu9Q/mqdefault.jpg,cIZhuupfu9Q
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,36,+24,"Personally, I think its original name is cooler.",20453,2026.06.11,,The Iron Snail,"697,000",https://img.youtube.com/vi/-R9_-ObFuFI/mqdefault.jpg,-R9_-ObFuFI
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,37,NEW,과연 누가 이길까? 재밌다!,20358,2026.06.15,"#헤어,#헤어스타일",BRL,"899,000",https://img.youtube.com/vi/ET0zVVrbOuI/mqdefault.jpg,ET0zVVrbOuI
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,38,+87,🤭🤫🤗,20183,2026.06.11,"#블랙스톤,#블랙스톤그리들",Tori Breen,"766,000",https://img.youtube.com/vi/UglUrQ0xqpY/mqdefault.jpg,UglUrQ0xqpY
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,39,+35,,19900,2026.06.10,"#KPOP,#KPOPDEMONHUNTERS",魔女的契约,"4,930,000",https://img.youtube.com/vi/qsyQhxi-a-c/mqdefault.jpg,qsyQhxi-a-c
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,40,+51,Original starry sky couple spray paint painting,19577,2026.06.09,"#painting,#art",HTKJ Spray Paint Art,"70,300",https://img.youtube.com/vi/RxWxYrUiCZc/mqdefault.jpg,RxWxYrUiCZc
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,41,+62,Tuna 🍣 ​⁠‪@patrickzeinali‬ ​⁠‪@ChefRush‬,19468,2024.11.30,,albert_cancook,"28,800,000",https://img.youtube.com/vi/TOOq4qLIX5k/mqdefault.jpg,TOOq4qLIX5k
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,42,+2,The Safety Challenge! 🚦🛑 Road Rules for Kids! 😲✨,19277,2026.04.21,"#BillyBlipBoss,#kidsvideo",Billy Blip Boss,"8,320,000",https://img.youtube.com/vi/6zVvliNnvTE/mqdefault.jpg,6zVvliNnvTE
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,43,+21,코코넛으로 할 수 있는 4가지 | 창의적인 아이디어,19188,2026.06.12,,creative explained,"4,870,000",https://img.youtube.com/vi/r4ldPgRO9wM/mqdefault.jpg,r4ldPgRO9wM
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,44,+11,와! 엄마한테 배운 귀여운 머리 스타일링 팁! 🥰👱‍♀️,18608,2026.04.12,"#어린이학습,#어린이영상",FixyMixy,"694,000",https://img.youtube.com/vi/5m11NtVD3PU/mqdefault.jpg,5m11NtVD3PU
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,45,+56,📺 Yay! I'm Inside This Cardboard 🖼️ TV! Let's Play! 🤩,17961,2025.09.04,"#FunForKids,#CardboardCraft",SparkleToon,"4,630,000",https://img.youtube.com/vi/HKblrhZkWXc/mqdefault.jpg,HKblrhZkWXc
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,46,+30,,17880,2026.06.10,"#KPOP,#KPOP악령퇴치사",魔女的契约,"4,930,000",https://img.youtube.com/vi/pGHSN3jorKI/mqdefault.jpg,pGHSN3jorKI
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,47,-2,Minimalist’s Must-Haves | Functional & Timeless,17569,2026.04.19,"#gadgests,#viral",Magic Cool Item,"243,000",https://img.youtube.com/vi/18nN1hcJJGs/mqdefault.jpg,18nN1hcJJGs
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,48,+22,아빠를 위해 점토로 전화기를 만들고 있어요! 🎉📱,17204,2026.04.07,"#어린이비디오,#점토전화기",Meg and Nancy,"5,680,000",https://img.youtube.com/vi/Xrt9hCSUy7A/mqdefault.jpg,Xrt9hCSUy7A
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,49,-29,The last person😭,17193,2026.06.14,,Cycle Wrld,"225,000",https://img.youtube.com/vi/6RUO-24lges/mqdefault.jpg,6RUO-24lges
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,50,+328,🌈 우리 손녀는 내가 아는 최고의 영웅이야! 🦸‍♀️😍,17190,2026.06.10,"#키즈,#놀이",LittleFlip Zoo – Explore & Smile,"1,150,000",https://img.youtube.com/vi/D9NyCWSgPIc/mqdefault.jpg,D9NyCWSgPIc
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,51,-5,저는 당신에게 솔직해야 합니다.,17040,2026.06.14,,blogilates,"11,000,000",https://img.youtube.com/vi/NxIOEn5Sizs/mqdefault.jpg,NxIOEn5Sizs
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,52,+16,음료는 어디로 갈까요?! 🧃🎵,16848,2026.05.12,"#재미,#배움",KIDZOKI,"8,800,000",https://img.youtube.com/vi/akrxs_PEpf4/mqdefault.jpg,akrxs_PEpf4
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,53,+111,Does the Rail Cleaning Robot Have Enough Power for Solar Panel Cleaning?,16699,2026.06.05,"#superpiping,#solarfarm",SuperPiping,"183,000",https://img.youtube.com/vi/SiqhH-VZ2zQ/mqdefault.jpg,SiqhH-VZ2zQ
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,54,-15,맛있는 모찌,16404,2026.06.02,"#asmr,#디저트",Nahlahrsl,"229,000",https://img.youtube.com/vi/ynDJqPMLh6g/mqdefault.jpg,ynDJqPMLh6g
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,55,+24,no makeup in the eyes of men 😝💄 @lenkalul,16345,2026.05.13,"#makeup,#naturalmakeup",Certified Makeup Geek,"349,000",https://img.youtube.com/vi/kpP4SVsfu5s/mqdefault.jpg,kpP4SVsfu5s
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,56,NEW,"Cool Items! Dust, crumbs, and dirt don’t stand a chance",16308,2026.06.14,"#viral,#creative",Magic Cool Item,"243,000",https://img.youtube.com/vi/18VNoEKMJME/mqdefault.jpg,18VNoEKMJME
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,57,+21,Ahmm🌚☠️,16294,2026.06.11,"#1million,#explore","𝒁𝒚𝒍𝒐𝒓𝒂 𝑩𝒍𝒐𝒐𝒎♡
‎","61,500",https://img.youtube.com/vi/--YTyDzP3sU/mqdefault.jpg,--YTyDzP3sU
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,58,-6,탈출하기 가장 매운 라면 @patrickzeinali @ChefRush,15940,2026.04.01,,albert_cancook,"28,800,000",https://img.youtube.com/vi/GGa1zPQZUU8/mqdefault.jpg,GGa1zPQZUU8
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,59,-23,지금까지 완전 잘못하고 있었네 🫣,15769,2026.06.09,"#헤드스카프,#헤어",Erin Dugan Jurchak,"691,000",https://img.youtube.com/vi/C8lUAo-Nzgk/mqdefault.jpg,C8lUAo-Nzgk
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,60,+21,How to make a irl Minecraft sand block for beginners,15628,2026.05.20,"#minecraft,#minecraftshorts",JPSandman,"409,000",https://img.youtube.com/vi/bxXH4zVNgkk/mqdefault.jpg,bxXH4zVNgkk
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,61,+33,Palm Tree Fishing Boat Making | Start to Finish Full Process. 😱,15501,2026.06.14,#fishingboat,Towhid From Bangladesh,"671,000",https://img.youtube.com/vi/KodiVzV8n2k/mqdefault.jpg,KodiVzV8n2k
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,62,-22,Drawing Turtle Relay Challenge! 🐢🎨 Kid vs. Mom! 😲,15423,2026.03.25,"#kidsvideo,#drawingchallenge",Billy Blip Boss,"8,320,000",https://img.youtube.com/vi/pV0Ofj6BBYw/mqdefault.jpg,pV0Ofj6BBYw
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,63,-4,"🧁 Wow, My Doll Came To LIFE 🍪 We Can Bake Together! 🎂",15394,2025.09.18,"#MagicPlay,#BakingWithDolls",SparkleToon,"4,630,000",https://img.youtube.com/vi/mS99LDNX-oM/mqdefault.jpg,mS99LDNX-oM
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,64,+21,,15117,2026.06.10,"#KPOP,#KPOPDEMONHUNTERS",魔女的契约,"4,930,000",https://img.youtube.com/vi/wwWcje0eWX0/mqdefault.jpg,wwWcje0eWX0
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,65,-46,😲🚪 각 문 뒤에는 누가 있을까요? 두드려 봅시다!,15102,2026.04.29,"#반바지,#어린이반바지",FundzyBits,"2,530,000",https://img.youtube.com/vi/IbPC9JyXXWI/mqdefault.jpg,IbPC9JyXXWI
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,66,-4,Huntrix가 Saja Boys를 인어로 변신시켰어요 🤩🧜‍♂️,15002,2026.06.10,"#케이팝데몬헌터스,#헌트릭스",HunterBeat,"87,300",https://img.youtube.com/vi/uZ5Zlv0z15Y/mqdefault.jpg,uZ5Zlv0z15Y
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,67,NEW,Dallas Cowboys boots that carry the whole outfit.,14589,2026.06.06,"#dreampairs,#womensfashion",DREAM PAIRS,"10,700",https://img.youtube.com/vi/rIjwLuSyqb8/mqdefault.jpg,rIjwLuSyqb8
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,68,-15,How to use leftover Rice from ‪@HalleBurns‬,14420,2026.06.12,,FutureCanoe,"4,770,000",https://img.youtube.com/vi/7KpQhGPbQSQ/mqdefault.jpg,7KpQhGPbQSQ
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,69,NEW,Cool Items!🥰Preventing virus invasion,14042,2026.06.15,"#shorts,#5Minute",쿨 아이템 공식,"36,300,000",https://img.youtube.com/vi/qf3nAMS8Cuo/mqdefault.jpg,qf3nAMS8Cuo
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,70,+64,Not every delivery moment has to be serious.,13897,2026.03.24,"#RoutePlanner,#DriveAndThrive",Spoke App,"37,500",https://img.youtube.com/vi/F3bNUlNVAEo/mqdefault.jpg,F3bNUlNVAEo
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,71,NEW,여러분도 이런 적 있으신가요?,13892,2026.06.15,,Shafar_sjc,"5,720,000",https://img.youtube.com/vi/a_DGQ51wswo/mqdefault.jpg,a_DGQ51wswo
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,72,+37,ASMR skincare routine✨      skincareroutine,13784,2026.04.16,"#asmr,#asmrskincare",🌈ASMR vlogs 🎀,"587,000",https://img.youtube.com/vi/wdsrjgNR7-U/mqdefault.jpg,wdsrjgNR7-U
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,73,+15,I found  exact shade of foundation! Max Factor 626B!,13737,2026.06.11,"#marilynmonroe,#vintagemakeup",Erin Parsons Makeup,"2,200,000",https://img.youtube.com/vi/CVvHS8Wx-kc/mqdefault.jpg,CVvHS8Wx-kc
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,74,-36,ألقاها غرباء على الطريق السريع... لكنها لم تستسلم أبداً!,13733,2026.01.12,,فرينديز,"978,000",https://img.youtube.com/vi/SEvH_lIpRfQ/mqdefault.jpg,SEvH_lIpRfQ
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,75,NEW,,13685,2026.06.15,"#kpop,#kpopdemonhunters",魔女的契约,"4,930,000",https://img.youtube.com/vi/wh-ic883a-g/mqdefault.jpg,wh-ic883a-g
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,76,-42,아직도 화이트닝 스트립 쓰고 있다면 돈을 그냥 버리는 겁니다,13627,2026.06.08,"#미백스트립,#치아미백시술",Anna Croft,"28,300",https://img.youtube.com/vi/8kKp6pmxlVU/mqdefault.jpg,8kKp6pmxlVU
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,77,-36,Excuse ME 😵,13478,2025.04.10,"#funny,#memes",X-Designer Breeds,"1,340,000",https://img.youtube.com/vi/BdqRv9Nyrgs/mqdefault.jpg,BdqRv9Nyrgs
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,78,+134,🪑 이 다리는 누구 거지? 😂,13405,2026.06.07,"#똑똑한아이,#어린이",Toodly Doo,"1,510,000",https://img.youtube.com/vi/mMWPJb8yhlc/mqdefault.jpg,mMWPJb8yhlc
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,79,+244,Like wymm “almost”😭,13295,2026.06.12,,Cycle Wrld,"225,000",https://img.youtube.com/vi/WloSOAO-Sfc/mqdefault.jpg,WloSOAO-Sfc
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,80,NEW,루미가 라면으로 변했다고? 🍜 지누는 충격받았다 😱,13237,2026.06.15,"#kpdh,#huntrix",Whizzzy Bizzzy,"21,100",https://img.youtube.com/vi/apPgDMrqv3M/mqdefault.jpg,apPgDMrqv3M
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,81,+194,Packing for a ‘mini’ getaway 🤭💗🤎,13236,2026.02.08,"#minimakeup,#packwithme",Little Bean,"685,000",https://img.youtube.com/vi/dccieO1AFts/mqdefault.jpg,dccieO1AFts
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,82,+4,Nose Mess? Fixed! 🤧✨ Kids Learn Hygiene,13197,2026.01.13,"#kids,#learning",The Knewies,"959,000",https://img.youtube.com/vi/ujWNf4uhraA/mqdefault.jpg,ujWNf4uhraA
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,83,-1,Crafting Joy: DIY Giraffe Fidget Toy! 🦒✨,13190,2026.04.18,"#fun,#creativity",Whiz Blip Poppy,"23,200",https://img.youtube.com/vi/SMYzQm0y6xU/mqdefault.jpg,SMYzQm0y6xU
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,84,NEW,,13178,2026.06.14,"#short,#Mario",Ahong & Life Experiment,"2,840,000",https://img.youtube.com/vi/QSloA7mhrpI/mqdefault.jpg,QSloA7mhrpI
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,85,-27,🌟 Transform Your Toothbrush into a Fun Adventure Tool! 🪥✨,12919,2026.05.25,"#shorts,#kids",Niki’s Playhouse - Videos for Kids,"623,000",https://img.youtube.com/vi/Z7gwsgzD-dU/mqdefault.jpg,Z7gwsgzD-dU
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,86,+82,Cool Items! Time to line up for candy! 🥰,12733,2026.04.01,"#Funnyfamilygames,#SmartHome",쿨 아이템 공식,"36,300,000",https://img.youtube.com/vi/4_Ge0dy8iW4/mqdefault.jpg,4_Ge0dy8iW4
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,87,+8,Fix the Tangled Hair! ✨ Which Comb is Best? 🪮,12618,2026.03.28,"#kidsvideo,#haircare",BippyBop,"8,620,000",https://img.youtube.com/vi/UeBS6cRQkkQ/mqdefault.jpg,UeBS6cRQkkQ
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,88,-5,POV you have a castle🤯,12404,2026.06.05,,Cycle Wrld,"225,000",https://img.youtube.com/vi/TqC4uGCppeI/mqdefault.jpg,TqC4uGCppeI
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,89,+41,A Fun Ballons Emotion Game for Kids! 🎈,12198,2026.04.03,"#emotiondiscovery,#balloongame",Meg and Nancy,"5,680,000",https://img.youtube.com/vi/OuVQptdhx7w/mqdefault.jpg,OuVQptdhx7w
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,90,-41,Cool Items! Grow strawberries and share them with others! 🥰!,12159,2026.06.08,"#shorts,#Funnyfamilygames",쿨 아이템 공식,"36,300,000",https://img.youtube.com/vi/bE-XHJa1f0Y/mqdefault.jpg,bE-XHJa1f0Y
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,91,+17,These home essentials deserve a spot in every house,11800,2026.05.23,"#viral,#creative",Magic Cool Item,"243,000",https://img.youtube.com/vi/-1UdgJbRvtI/mqdefault.jpg,-1UdgJbRvtI
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,92,-15,🌈 Kindness Sprinkles Everywhere! 🤗💖,11800,2026.04.06,"#LearningThroughPlay,#DevelopmentalSkills",KittyToon Zoo – Fun & Play,"3,880,000",https://img.youtube.com/vi/iHJhZw4k1Ss/mqdefault.jpg,iHJhZw4k1Ss
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,93,NEW,루루 엄마와 함께하는 저녁 요리: 돼지고기 시니강 (필리핀식 신맛 수프),11797,2026.06.15,#짧은요리영상,otakoyakisoba,"949,000",https://img.youtube.com/vi/f1Vuw4sKclo/mqdefault.jpg,f1Vuw4sKclo
일간,2026-06-15,shorts,미국,노하우/스타일,좋아요 순위,94,+296,Cool Items!🥰This button is amazing!,11683,2026.06.10,"#shorts,#5Minute",쿨 아이템 공식,"36,300,000",https://img.youtube.com/vi/OAEM15N37W0/mqdefault.jpg,OAEM15N37W0
