Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Comments,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,37,-32,Jasmine Crockett MELTS DOWN Over Karmelo Anthony Sentencing,800,2026.06.13,,The Officer Tatum,"3,770,000",https://img.youtube.com/vi/w_e9w0igL8o/mqdefault.jpg,w_e9w0igL8o
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,38,NEW,These poor children,795,2026.06.15,"#duet,#stephenmiller",Hawk's Podcasts / mdg650hawk,"818,000",https://img.youtube.com/vi/iWfM3poTqLo/mqdefault.jpg,iWfM3poTqLo
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,39,-2,Meidastouch PREDICTS Reflecting Pool DISASTER,746,2026.06.14,,MeidasTouch,"6,390,000",https://img.youtube.com/vi/6Ikdh8mLptQ/mqdefault.jpg,6Ikdh8mLptQ
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,40,NEW,"🚨 이스라엘, 트럼프가 큰 실수를 저지르고 있다고 판단하다",730,2026.06.14,,JNS TV,"444,000",https://img.youtube.com/vi/fTMVb4bIgtQ/mqdefault.jpg,fTMVb4bIgtQ
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,41,NEW,ظهور شاب يقلد القعقاع وينزل إلى فوهة البركان,728,2026.06.15,,مكحل تعز,"132,000",https://img.youtube.com/vi/qp4h1Owfyt0/mqdefault.jpg,qp4h1Owfyt0
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,42,NEW,시청하기: 헤그세스가 공개한 트럼프 생일 영상,706,2026.06.15,"#폭스뉴스,#뉴스",Fox News,"15,400,000",https://img.youtube.com/vi/TTuScX_WFHo/mqdefault.jpg,TTuScX_WFHo
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,43,-2,엔터테인먼트가 된 흑인의 고통,700,2026.06.11,"#듀엣,#카멜로앤서니",Hawk's Podcasts / mdg650hawk,"818,000",https://img.youtube.com/vi/94OOL_PN3TE/mqdefault.jpg,94OOL_PN3TE
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,44,NEW,Lofton Who’s more fun than people,665,2026.06.15,,Hawk's Podcasts / mdg650hawk,"818,000",https://img.youtube.com/vi/DP8O77A5l5w/mqdefault.jpg,DP8O77A5l5w
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,45,+185,도널드 트럼프가 죽어가고 있다,662,2026.06.15,"#듀엣,#트럼프",Hawk's Podcasts / mdg650hawk,"818,000",https://img.youtube.com/vi/Yr7eGzzUC-8/mqdefault.jpg,Yr7eGzzUC-8
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,46,NEW,탁월하다 - 놀라운 이중잣대,659,2026.06.15,"#trish,#trishreganshow",Trish Regan,"1,280,000",https://img.youtube.com/vi/XUpSBH7J0ds/mqdefault.jpg,XUpSBH7J0ds
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,47,NEW,트럼프가 반사 연못을 고쳤는데... 진보주의자들이 분노하고 있다,659,2026.06.15,,Glenn Beck,"1,740,000",https://img.youtube.com/vi/e9WOidKeVro/mqdefault.jpg,e9WOidKeVro
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,48,NEW,멀릿 헤어스타일 혐오,659,2026.06.15,,Hawk's Podcasts / mdg650hawk,"818,000",https://img.youtube.com/vi/3TlrfV7EgBI/mqdefault.jpg,3TlrfV7EgBI
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,49,NEW,뉴욕 닉스의 역사적인 승리 후 뉴욕에서 대혼란이 벌어졌습니다,615,2026.06.14,"#shorts,#us",Fox News,"15,400,000",https://img.youtube.com/vi/RAL-fKc-hKU/mqdefault.jpg,RAL-fKc-hKU
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,50,-25,Doordash Theft Needs To Be Stopped,613,2026.06.14,"#ViralClips,#CaughtOnCamera",Seth Summers TV,"90,399",https://img.youtube.com/vi/1ZqJHkQsiaQ/mqdefault.jpg,1ZqJHkQsiaQ
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,51,+1,칩 프랭클린이 트럼프를 또 한 번 굴욕시켰습니다!,600,2026.06.12,,Really American,"1,180,000",https://img.youtube.com/vi/JkHbf3Dc38s/mqdefault.jpg,JkHbf3Dc38s
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,52,-45,"찰스턴 화이트, 카멜로 앤서니 사건을 박살 내다",600,2026.06.11,#shorts,The Research Guy,"471,000",https://img.youtube.com/vi/GMh5gIYZiV4/mqdefault.jpg,GMh5gIYZiV4
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,53,NEW,"이 여자 코미디언들, 남자들",589,2026.06.15,,Fleccas Talks,"911,000",https://img.youtube.com/vi/jv70sB_osfg/mqdefault.jpg,jv70sB_osfg
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,54,NEW,America's Most Illiterate Republican,585,2026.06.15,"#DollemoreDaily,#Politics",Jesse Dollemore,"1,280,000",https://img.youtube.com/vi/hyxQObLGPMM/mqdefault.jpg,hyxQObLGPMM
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,55,NEW,"시애틀, 범죄자들과 마주할 수밖에 없게 된 이 동네의 사정",584,2026.06.15,,Fleccas Talks,"911,000",https://img.youtube.com/vi/i2zbyfTWPcc/mqdefault.jpg,i2zbyfTWPcc
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,56,NEW,민주당은 무고한 소녀들을 보호하기를 거부합니다.,572,2026.06.12,"#민주당,#공립학교",Jeff Square,"230,000",https://img.youtube.com/vi/haqr70fGeRc/mqdefault.jpg,haqr70fGeRc
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,57,+33,Alexa Is Coming For Your Man,558,2026.06.14,"#ViralClips,#CaughtOnCamera",Seth Summers TV,"90,399",https://img.youtube.com/vi/alF-LyH_7js/mqdefault.jpg,alF-LyH_7js
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,58,+77,GOP 후원자가 들은 내용을 믿지 못하는 신부의 놀라운 반응,550,2026.06.12,"#뉴스,#정치",Jesse Dollemore,"1,280,000",https://img.youtube.com/vi/xSSaIzPTtHg/mqdefault.jpg,xSSaIzPTtHg
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,59,NEW,이제 나는 살금살금 걷는다,545,2026.06.15,"#듀엣,#미래",Hawk's Podcasts / mdg650hawk,"818,000",https://img.youtube.com/vi/j-AueMh8BjY/mqdefault.jpg,j-AueMh8BjY
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,60,NEW,침묵을 지키면 당신이 인종차별주의자가 된다.,542,2026.06.14,,Matt Walsh,"3,430,000",https://img.youtube.com/vi/yVgw1r9yZTo/mqdefault.jpg,yVgw1r9yZTo
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,61,+47,"미 법무부, 이주 아동 밀입국 조직 적발…과테말라 국적자 3명 기소",539,2026.06.12,"#프레즈노,#캘리포니아",KMPH FOX26 NEWS,"320,000",https://img.youtube.com/vi/kn5c6KGd658/mqdefault.jpg,kn5c6KGd658
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,62,NEW,i tried calling voters for the first time,529,2026.06.15,,HasanAbi,"1,900,000",https://img.youtube.com/vi/SH8zSuVXSzM/mqdefault.jpg,SH8zSuVXSzM
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,63,NEW,"""Gecelik gibi kıyafetler satılıyor"" diyen annenin  isyanı. Mezuniyet alışverişi tam bir kaosa döndü",525,2026.06.14,,ABD Haberleri,"109,000",https://img.youtube.com/vi/wZg8444zVbg/mqdefault.jpg,wZg8444zVbg
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,64,-29,Trump Supporters Blame You For Trump,521,2026.06.14,"#psychology,#politics",Lucas Bean,"52,100",https://img.youtube.com/vi/95ESWfi7ksE/mqdefault.jpg,95ESWfi7ksE
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,65,NEW,Japan cleans up Dallas Stadium after World Cup match 👏,515,2026.06.15,,FOX 4 Dallas-Fort Worth,"987,000",https://img.youtube.com/vi/1fsXED6tkp0/mqdefault.jpg,1fsXED6tkp0
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,66,NEW,Дефицит бензина уже на трассе Москва-Питер,511,2026.06.15,,Ivan Yakovina,"1,210,000",https://img.youtube.com/vi/2xH89MxQ2Ys/mqdefault.jpg,2xH89MxQ2Ys
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,67,NEW,Trump Nods Off at UFC Birthday,508,2026.06.16,,NowThis Impact,"5,050,000",https://img.youtube.com/vi/5_Ck9SzPqfM/mqdefault.jpg,5_Ck9SzPqfM
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,68,-21,수전 콜린스가 숨기고 싶어 하는 진실 | 출연: @JessicaBurbankShow,500,2026.06.13,,More Perfect Union,"3,530,000",https://img.youtube.com/vi/SOqGz7e_l_o/mqdefault.jpg,SOqGz7e_l_o
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,69,-41,시카고 시민의 일침,500,2026.06.08,"#trish,#trishreganshow",Trish Regan,"1,280,000",https://img.youtube.com/vi/I64S4Os-Krc/mqdefault.jpg,I64S4Os-Krc
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,70,-41,"패서디나 경찰관, 동료 경찰의 총기 오발 사고로 부상",500,2026.06.12,"#패서디나,#경찰",ABC7 News Bay Area,"681,000",https://img.youtube.com/vi/SpmUJw39FD4/mqdefault.jpg,SpmUJw39FD4
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,71,-17,트럼프가 마지막 말 마칠 때까지 기다려봐 😂🔥,500,2026.06.09,,The Norteys Clips,"796,000",https://img.youtube.com/vi/lqWKDMS9dGI/mqdefault.jpg,lqWKDMS9dGI
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,72,NEW,Word of the day,478,2026.06.15,,Hawk's Podcasts / mdg650hawk,"818,000",https://img.youtube.com/vi/sgPNsz49fU4/mqdefault.jpg,sgPNsz49fU4
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,73,NEW,버스 안 상황이 좋지 않네요.,476,2026.06.15,,Fleccas Talks,"911,000",https://img.youtube.com/vi/IXZgV6EHc18/mqdefault.jpg,IXZgV6EHc18
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,74,NEW,Who were the VIPs at White House UFC event?,468,2026.06.15,"#cnn,#news",CNN,"19,600,000",https://img.youtube.com/vi/xF_9OPfttlI/mqdefault.jpg,xF_9OPfttlI
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,75,NEW,"I'm Giving $1,000,000 Away! Quick Story Time. Details Coming Soon.",463,2026.06.16,"#MrBeast,#50YouTube",DeFranco News Clips,"1,460,000",https://img.youtube.com/vi/rn_ga8429Qs/mqdefault.jpg,rn_ga8429Qs
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,76,NEW,COMPLETE DELUSION.,458,2026.06.14,"#publicinteraction,#jeffsquare",Jeff Square,"230,000",https://img.youtube.com/vi/KcICg5Y_j58/mqdefault.jpg,KcICg5Y_j58
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,77,NEW,UFC White House Gets Slammed,452,2026.06.16,,NowThis Impact,"5,050,000",https://img.youtube.com/vi/7HljTVLAiuo/mqdefault.jpg,7HljTVLAiuo
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,78,NEW,연비가 갤런당 100마일이나 나오는 차,451,2026.06.15,,Tucker Carlson Network,"1,950,000",https://img.youtube.com/vi/a8CALRRCXJQ/mqdefault.jpg,a8CALRRCXJQ
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,79,+65,그는 유죄다,449,2026.06.14,"#듀엣,#트럼프",Hawk's Podcasts / mdg650hawk,"818,000",https://img.youtube.com/vi/DJX-W1bWn8w/mqdefault.jpg,DJX-W1bWn8w
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,80,NEW,여기에 대해서는 할 말이 없나 보군요!!,437,2026.06.15,"#trish,#trishreganshow",Trish Regan,"1,280,000",https://img.youtube.com/vi/8kjS0PHO_Fo/mqdefault.jpg,8kjS0PHO_Fo
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,81,NEW,The Hypocrisy Of Austin Metcalf's Dad Exposed!,435,2026.06.14,"#williedlive,#austinmetcalf",Willie D Live,"1,150,000",https://img.youtube.com/vi/BgrtRt5w2C8/mqdefault.jpg,BgrtRt5w2C8
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,82,NEW,케네디 센터 소식: 트럼프 대통령이 천막을 걷어 올린 채로 자리를 비웠습니다. 여전히 삐쳐 있는 것 같습니다.,433,2026.06.15,,The Jim Acosta Show,"291,000",https://img.youtube.com/vi/f0S8WTr4bHk/mqdefault.jpg,f0S8WTr4bHk
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,83,NEW,트럼프의 80세 생일 파티를 위해 준비된 백악관 잔디밭의 옥타곤,425,2026.06.12,,WKYC Channel 3,"554,000",https://img.youtube.com/vi/6ftD_S5kAYs/mqdefault.jpg,6ftD_S5kAYs
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,84,NEW,Baby Melania Tries To Fix Baby Trump's Outfit 😂,416,2026.06.15,,Baby News Network,"283,000",https://img.youtube.com/vi/iGs0KcnELrg/mqdefault.jpg,iGs0KcnELrg
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,85,+16,샤리아법을 여기서 없애버려라.,405,2026.06.14,"#시민소통,#제프스퀘어",Jeff Square,"230,000",https://img.youtube.com/vi/fuP2idAOyXU/mqdefault.jpg,fuP2idAOyXU
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,86,NEW,"우리 모두 알고 있지만, 아무도 말할 수 없는 진실",402,2026.06.15,,Matt Walsh,"3,430,000",https://img.youtube.com/vi/QvSrM2j4a_M/mqdefault.jpg,QvSrM2j4a_M
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,87,+101,The sky turned into a wave 🌊,400,2026.06.04,"#shelfcloud,#storm",AccuWeather,"2,060,000",https://img.youtube.com/vi/6FEs2xwXvRc/mqdefault.jpg,6FEs2xwXvRc
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,88,-45,Being A Carpenter Can Be Overwhelming,400,2026.06.09,"#ViralClips,#CaughtOnCamera",Seth Summers TV,"90,399",https://img.youtube.com/vi/uf8gm0wJjZg/mqdefault.jpg,uf8gm0wJjZg
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,89,+32,Trump family cashing in on UFC fight,400,2026.06.10,,CNN,"19,600,000",https://img.youtube.com/vi/qdNHFOlZIqw/mqdefault.jpg,qdNHFOlZIqw
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,90,-34,700달러 팁을 받았다고 Olive Garden에서 해고당했습니다!,400,2026.06.11,,Attorney Ryan,"232,000",https://img.youtube.com/vi/9rTSHo5d3_Y/mqdefault.jpg,9rTSHo5d3_Y
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,91,-78,어이가 없네,400,2026.06.12,,No BS With Braeden Sorbo,"39,500",https://img.youtube.com/vi/9xqVcVDj_W4/mqdefault.jpg,9xqVcVDj_W4
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,92,-19,🙄대체 왜 저러는 거야?!,400,2026.06.02,,David Nino Rodriguez,"593,000",https://img.youtube.com/vi/LLSEOaQQYjU/mqdefault.jpg,LLSEOaQQYjU
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,93,-38,호크가 멀릿 헤어스타일을 잃었어요!      팔콘,400,2026.06.12,"#멀릿,#러쉬",Hawk's Podcasts / mdg650hawk,"818,000",https://img.youtube.com/vi/MPuA-jCh5qs/mqdefault.jpg,MPuA-jCh5qs
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,94,-19,WNBA Player HAS MELTDOWN Over Celebrating America,400,2026.06.10,,The Officer Tatum,"3,770,000",https://img.youtube.com/vi/ON0FFzXnexc/mqdefault.jpg,ON0FFzXnexc
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,95,-63,프랭클린 그레이엄의 편협한 망언이 화제,400,2026.06.08,"#franklingraham,#기독교",Jesse Dollemore,"1,280,000",https://img.youtube.com/vi/Z3i7spE1pP0/mqdefault.jpg,Z3i7spE1pP0
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,96,-63,제임스 프랑코는 왜 이런 말을 했을까?! 🤔,400,2026.06.10,,David Nino Rodriguez,"593,000",https://img.youtube.com/vi/f2gNmoo-vU4/mqdefault.jpg,f2gNmoo-vU4
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,97,-81,Test Your Car Salesman Before Buying,400,2026.06.14,"#ViralClips,#CaughtOnCamera",Seth Summers TV,"90,399",https://img.youtube.com/vi/uImXxNz47ic/mqdefault.jpg,uImXxNz47ic
일간,2026-06-15,shorts,미국,뉴스/정치,댓글 순위,98,NEW,القعقاع كان يبحث عن لقمة العيش وليس الإنتحار كما يقول البعض,399,2026.06.14,,مكحل تعز,"132,000",https://img.youtube.com/vi/hRlqr0BWoCA/mqdefault.jpg,hRlqr0BWoCA
