Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Comments,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,11,+322,누가 문워크를 더 잘할까,2700,2026.06.12,,Jp wilkins,"819,000",https://img.youtube.com/vi/YOaImnWodvk/mqdefault.jpg,YOaImnWodvk
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,12,+191,알라니 소송 없음,2605,2026.06.14,"#변호사,#법률",Mike Rafi - Personal Injury Lawyer,"739,000",https://img.youtube.com/vi/jwQ7WlTKULQ/mqdefault.jpg,jwQ7WlTKULQ
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,13,NEW,Childhood Nostalgic Memes!,2592,2026.06.15,#shorts,Bru sharky,"102,000",https://img.youtube.com/vi/1iQ_qoCdtyo/mqdefault.jpg,1iQ_qoCdtyo
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,14,-7,Bro Unlocked a Childhood Memory😂🤣 @jamiegriffin863➡️tiktok,2300,2026.06.11,"#shorts,#youtubeshorts",Shawn Louisiana,"288,000",https://img.youtube.com/vi/6ZgukG81csI/mqdefault.jpg,6ZgukG81csI
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,15,NEW,Becky Hammon said Jalen Brunson is too small to win a championship 💀,2300,2026.06.14,"#jalenbrunson,#viral",Who Likes Sports,"18,200",https://img.youtube.com/vi/LXgl0AGDcTg/mqdefault.jpg,LXgl0AGDcTg
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,16,NEW,Khamzat Chimaev vs Dillon Danis ends in brawl at ‪@RAFwrestling‬,2200,2026.06.14,,XcellentMMA Clips,"203,000",https://img.youtube.com/vi/0xquZ4RBDNM/mqdefault.jpg,0xquZ4RBDNM
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,17,+1,최고의 문워크는 누구일까?? 전체 영상은 @jordanmatter 에서 확인하세요,2000,2026.06.06,,yoangelolo,"12,600,000",https://img.youtube.com/vi/Rm640_QPMBY/mqdefault.jpg,Rm640_QPMBY
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,18,+3,최고 댓글에서 다음 인기 메뉴를 선정했습니다 @brentrivera,2000,2026.06.04,,yoangelolo,"12,600,000",https://img.youtube.com/vi/gNg6CS-e_so/mqdefault.jpg,gNg6CS-e_so
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,19,NEW,Got yelled at for being too slow at the DMV due to autism/ADHD & Dyspraxia. 🙁,1900,2026.06.15,"#autism,#adhd",Toren Wolf,"213,000",https://img.youtube.com/vi/uerjdklZF6Y/mqdefault.jpg,uerjdklZF6Y
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,20,NEW,사람 이름으로도 쓰이는 꽃 이름은?🌸,1881,2026.05.27,,Colby Martel,"1,020,000",https://img.youtube.com/vi/OL4mmEYkevw/mqdefault.jpg,OL4mmEYkevw
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,21,+111,팀에 합류한 걸 환영해요 lewisky413 😋,1821,2026.06.14,#코티지치즈,The Plant Slant,"2,270,000",https://img.youtube.com/vi/idSQS4n6yTM/mqdefault.jpg,idSQS4n6yTM
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,22,-14,머리카락에 타투를 하면 어떻게 될까? 😱,1700,2026.06.14,,PulzeDrop,"3,030,000",https://img.youtube.com/vi/wDEojCrrjDE/mqdefault.jpg,wDEojCrrjDE
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,23,-10,2026년 6월 6일,1700,2026.06.06,,The Collins Kids Family,"294,000",https://img.youtube.com/vi/nfaUdR5q_xw/mqdefault.jpg,nfaUdR5q_xw
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,24,+189,Who win the world cup final ?⚽🤔👇,1700,2026.06.11,"#demonslayeredits,#demonslayeredit",BRB 😁,"33,700",https://img.youtube.com/vi/dzu3HihqhKA/mqdefault.jpg,dzu3HihqhKA
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,25,NEW,✨How is this a surprise?✨,1700,2026.06.15,"#airbnbhost,#hotel",Bo Grant,"206,000",https://img.youtube.com/vi/qS-5wSpy6JE/mqdefault.jpg,qS-5wSpy6JE
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,26,NEW,"One Day, All the Happy Moments Become Memories 🥺 Sad Dog",1640,2026.05.18,"#algorithm,#dog",PawSight,"452,000",https://img.youtube.com/vi/Ef1_0JvtBK0/mqdefault.jpg,Ef1_0JvtBK0
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,27,NEW,난 일론 머스크를 절대 용서하지 않을 거야…,1500,2026.06.15,"#c,#carterpcstech",CarterPCs,"2,690,000",https://img.youtube.com/vi/T041aYIZk2E/mqdefault.jpg,T041aYIZk2E
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,28,-3,I wonder if you guys will guess right,1500,2026.06.12,,Brooke Monk,"11,300,000",https://img.youtube.com/vi/AijRP91rnpc/mqdefault.jpg,AijRP91rnpc
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,29,NEW,"그게 우리 일이야, 여보.",1400,2026.06.15,,Nick Freitas,"1,530,000",https://img.youtube.com/vi/y1gVgIPJcDo/mqdefault.jpg,y1gVgIPJcDo
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,30,NEW,Whatever Podcast에서 나온 역대급 멍청한 소리?! 브라이언 아틀라스 충격에 빠졌다!,1400,2026.06.15,,whatever,"4,690,000",https://img.youtube.com/vi/4OcC-8GtMMA/mqdefault.jpg,4OcC-8GtMMA
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,31,+4,Was Trump's Reflecting Pool update worth it?,1400,2026.06.11,,CNN,"19,600,000",https://img.youtube.com/vi/fzX837dhauc/mqdefault.jpg,fzX837dhauc
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,32,+238,How Many doors can i get stuck in?,1363,2026.06.14,#shorts,Ale,"201,000",https://img.youtube.com/vi/qKP2es7myPM/mqdefault.jpg,qKP2es7myPM
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,33,NEW,President Trump celebrates 80th birthday,1300,2026.06.14,,CNN,"19,600,000",https://img.youtube.com/vi/pXdGB7HwTjQ/mqdefault.jpg,pXdGB7HwTjQ
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,34,NEW,Sometimes compassion looks like patience.❤️,1263,2026.06.14,"#wildlife,#love",Tata.harmonyway,"611,000",https://img.youtube.com/vi/uA2oB3s61Ms/mqdefault.jpg,uA2oB3s61Ms
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,35,-13,섣부른 행동으로 얻는 대가를 즉시 알게 될 때…,1200,2026.06.09,,Red Shorts Politics,"972,000",https://img.youtube.com/vi/vmbXlG7h810/mqdefault.jpg,vmbXlG7h810
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,36,0,미국과 유럽은 이번 주 한 트윗이 확산되면서 갈등을 빚고 있습니다. 그 트윗에는 미국이 유럽을 비난한다는 내용이 담겨 있었습니다.,1200,2026.06.09,,Ev Hand,"85,900",https://img.youtube.com/vi/-pBs8_8OGjg/mqdefault.jpg,-pBs8_8OGjg
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,37,NEW,Стальные хозяйки в СССР,1159,2026.06.15,,Вдруг Оказалось,"104,000",https://img.youtube.com/vi/Q_4Q6fsxbqA/mqdefault.jpg,Q_4Q6fsxbqA
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,38,+102,Dibujen al mejor jugador del futbol ❤️,1130,2026.06.14,"#dibujo,#dios",Jesús Restrepo,"16,900,000",https://img.youtube.com/vi/jIiWJGf1RBA/mqdefault.jpg,jIiWJGf1RBA
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,39,+820,,1108,2026.06.09,"#자기관리,#운동자극",Healthyhenry,"15,500",https://img.youtube.com/vi/IDhbqgS2iqs/mqdefault.jpg,IDhbqgS2iqs
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,40,+105,My brand new Ferrari 😮‍💨,1100,2025.06.18,,GoSnap,"673,000",https://img.youtube.com/vi/nolbVQMfO7o/mqdefault.jpg,nolbVQMfO7o
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,41,+87,Your Problem Is I have The Money To Fight This!,1100,2026.06.10,"#shorts,#shortsfeed",Inspector Foxx,"74,200",https://img.youtube.com/vi/X6drY76c3Xs/mqdefault.jpg,X6drY76c3Xs
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,42,-26,GOING to the 'DEEP END'  to PROVE my haters WRONG💦😭,1100,2026.06.13,"#shorts,#relatable",Tyrone Vitelli,"1,800,000",https://img.youtube.com/vi/GixGZZO8DeA/mqdefault.jpg,GixGZZO8DeA
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,43,+104,This is where you draw the line,1100,2026.06.12,,Hiroo,"24,400",https://img.youtube.com/vi/IujuIM9zfPI/mqdefault.jpg,IujuIM9zfPI
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,44,-35,Who win the world cup final..?⚽🤔👇,1100,2026.06.12,"#demonslayeredits,#demonslayeredit",BRB 😁,"33,700",https://img.youtube.com/vi/IiPdeOZiwck/mqdefault.jpg,IiPdeOZiwck
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,45,NEW,,1100,2026.06.15,"#shorts,#fyp",Diana Vibes,"63,400",https://img.youtube.com/vi/SPP-JxXNZbM/mqdefault.jpg,SPP-JxXNZbM
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,46,NEW,Testing Fake parachute From Amazon . Parachute landing.,1000,2026.05.25,"#skydiving,#amazon",VSS MAX,"182,000",https://img.youtube.com/vi/O-_p8KLWJt4/mqdefault.jpg,O-_p8KLWJt4
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,47,+11,Boston Marathon Runner about to Crawl to Finish Line,1000,2026.04.22,,David Begnaud,"76,400",https://img.youtube.com/vi/Ncqx2OSfIQU/mqdefault.jpg,Ncqx2OSfIQU
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,48,+18,VOULEZ VOUS ‪@GlowHouseYT‬  transition 💖✨,1000,2026.04.21,"#transition,#ootd",Nisha Noelle,"1,770,000",https://img.youtube.com/vi/KOUsdy-bujE/mqdefault.jpg,KOUsdy-bujE
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,49,NEW,This 2008 Dance Video Accidentally Became an Internet Classic,1000,2026.05.30,,TECHNO,"86,199",https://img.youtube.com/vi/8I80ASO1rBA/mqdefault.jpg,8I80ASO1rBA
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,50,NEW,Heartwarming Tennis Moments:Sportsmanship and Kindness ❤️,1000,2026.03.02,"#shorts,#sports",Liam,"58,600",https://img.youtube.com/vi/G-utvYJCzgQ/mqdefault.jpg,G-utvYJCzgQ
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,51,+10,They Opened a Mystery Dumpling… Grandpa’s Reaction Was Unexpected 😱,1000,2026.06.09,,Ryu,"1,580,000",https://img.youtube.com/vi/2D4gWgRZ3EY/mqdefault.jpg,2D4gWgRZ3EY
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,52,+15,La niña hizo algo que incluso sorprendió a su oponente 😯😂,1000,2025.12.30,,El Corazón de Javier,"8,860,000",https://img.youtube.com/vi/OMyZbTLuzOo/mqdefault.jpg,OMyZbTLuzOo
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,53,NEW,오늘 무료 칼을 받으세요,1000,2026.04.23,,Mystery Knives,"850,000",https://img.youtube.com/vi/A09nT44NXbs/mqdefault.jpg,A09nT44NXbs
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,54,NEW,,1000,2026.02.05,"#beat,#trollface",LooksmaxingBlox,"421,000",https://img.youtube.com/vi/_8hGmBfHB_Q/mqdefault.jpg,_8hGmBfHB_Q
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,55,NEW,Why Siri AI isn’t coming to the EU…,1000,2026.06.15,"#c,#carterpcstech",CarterPCs,"2,690,000",https://img.youtube.com/vi/G9o4zvFRRjs/mqdefault.jpg,G9o4zvFRRjs
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,56,NEW,이 소녀는 놀라운 예술 작품을 그렸습니다.,1000,2025.06.23,"#반바지,#예술",GJShortz,"3,050,000",https://img.youtube.com/vi/MAyiLbiUero/mqdefault.jpg,MAyiLbiUero
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,57,NEW,@Rebeca Coss의 바비큐 파티에 초대받고 싶어요 😭,1000,2026.06.10,,Farming While Beige,"906,000",https://img.youtube.com/vi/sVvfLbp4imw/mqdefault.jpg,sVvfLbp4imw
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,58,+17,✨ 르 샬랑 ✨  소개합니다,1000,2026.05.21,#브로디즈를,Brody Boling,"1,940,000",https://img.youtube.com/vi/Mhrkg86TGdA/mqdefault.jpg,Mhrkg86TGdA
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,59,NEW,WHAT DO YOU HEAR?😎,1000,2026.05.07,"#subscribe,#funny",CHAOS CREW,"104,000",https://img.youtube.com/vi/3ZPcsw0oHlE/mqdefault.jpg,3ZPcsw0oHlE
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,60,+12,He Covered His Porsche With Names!😱,1000,2026.05.30,,Alex Bennett,"565,000",https://img.youtube.com/vi/voFYePq4xlw/mqdefault.jpg,voFYePq4xlw
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,61,NEW,Mi perrita dibujo a Michael Jackson,1000,2026.05.15,"#michaeljackson,#arte",Jesús Restrepo,"16,900,000",https://img.youtube.com/vi/44doSOG6E-Q/mqdefault.jpg,44doSOG6E-Q
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,62,NEW,남편의 참치 장난 🤣🤣🤣🤣,1000,2025.10.29,#반바지,Empress Monica,"107,000",https://img.youtube.com/vi/60htMJTSEoc/mqdefault.jpg,60htMJTSEoc
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,63,NEW,Guess what product is this,1000,2026.03.21,"#biohacking,#industry",Noah Laith | The Stoic Biohacker,"42,400",https://img.youtube.com/vi/1ZUVx3c6C1s/mqdefault.jpg,1ZUVx3c6C1s
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,64,NEW,Should I Open it? Or Should I Keep it Sealed? - Episode 693 - Burning Shadows Charizard Hunt,1000,2026.06.15,"#pokemon,#pokemoncommunity",ShortPocketMonster,"2,860,000",https://img.youtube.com/vi/9QPi3qUrLF8/mqdefault.jpg,9QPi3qUrLF8
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,65,+16,Esta cortina parecía normal… pero escondía algo especial 😳🪟,1000,2026.04.10,"#shorts,#Hogar",Señor EXNIRP 90,"8,860,000",https://img.youtube.com/vi/leR-BYjrNJY/mqdefault.jpg,leR-BYjrNJY
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,66,NEW,Self moving chessboard,1000,2026.02.12,#cool￼,Jordan Howlett,"5,380,000",https://img.youtube.com/vi/EJk7BpJSTEM/mqdefault.jpg,EJk7BpJSTEM
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,67,NEW,네이마르가 마비가 다친 후 경호원에게 복수한 이유,1000,2026.05.26,"#네이마르,#마비",ballfutbal,"497,000",https://img.youtube.com/vi/XjZAZg33kYA/mqdefault.jpg,XjZAZg33kYA
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,68,NEW,Nunca le pongas esta canción a tu perro 😱😳,1000,2026.02.24,#shorts,Alex Joseph,"2,120,000",https://img.youtube.com/vi/ha54B2dMRjQ/mqdefault.jpg,ha54B2dMRjQ
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,69,NEW,This Graduation Took an Emotional Turn 💔🎥,1000,2026.05.03,,Sanitihaa,"787,000",https://img.youtube.com/vi/w66DBSUpEIw/mqdefault.jpg,w66DBSUpEIw
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,70,NEW,그녀는 화장으로 진짜 아름다움을 숨겼어! 💄😱,1000,2026.05.11,"#메이크업,#반바지",Buzz Sparrow,"4,010,000",https://img.youtube.com/vi/LE7lOr9gq6E/mqdefault.jpg,LE7lOr9gq6E
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,71,NEW,When Mile Tyson Lost his Daughter during Interview ❤️,1000,2025.12.12,"#successmindset,#shortsfeed",Wealth Trion,"139,000",https://img.youtube.com/vi/1IuLe_4nVJY/mqdefault.jpg,1IuLe_4nVJY
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,72,-48,Los 5 futbolistas que crecieron en la pobreza 😱,1000,2026.06.10,"#futbol,#shorts",curioflash,"109,000",https://img.youtube.com/vi/juLsxeOHW1g/mqdefault.jpg,juLsxeOHW1g
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,73,NEW,Ilia Topuria hosts a victory party ahead of Justin Gaethje fight,1000,2026.06.15,,XcellentMMA Clips,"203,000",https://img.youtube.com/vi/-gHtSz2OGdI/mqdefault.jpg,-gHtSz2OGdI
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,74,NEW,Somebody Put these two in a movie ASAP 😂🤣,1000,2026.05.29,,Shawn Louisiana,"288,000",https://img.youtube.com/vi/DLPhhdvVSdc/mqdefault.jpg,DLPhhdvVSdc
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,75,NEW,🌩 Lo invisible es más real que lo que tus ojos ven. 👁‍🗨,1000,2025.11.10,"#MundoEspiritual,#Cristo",Noche del Espíritu Santo | Pastor Gustavo Melo,"1,770,000",https://img.youtube.com/vi/g7-vd3iI980/mqdefault.jpg,g7-vd3iI980
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,76,NEW,"This boat driver lines up perfectly as a Chinook helicopter hovers, preparing for one of the most",1000,2026.03.07,,Patriot Archive,"98,500",https://img.youtube.com/vi/EgqhvRq4LHw/mqdefault.jpg,EgqhvRq4LHw
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,77,NEW,다시는 그 여자를 볼 수 없을 거라는 걸 깨달았을 때,1000,2025.11.05,,Ruuthless,"305,000",https://img.youtube.com/vi/AWaVLymLKB4/mqdefault.jpg,AWaVLymLKB4
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,78,NEW,Wait Arlette’s Reaction Is Too Funny | Pop The Balloon Or Find Love | With Arlette Amuli,1000,2026.03.24,"#shorts,#poptheballoonorfindlove",DatingcoreTv,"171,000",https://img.youtube.com/vi/A_D0W-sxx_U/mqdefault.jpg,A_D0W-sxx_U
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,79,NEW,다시 게시합니다. 또한 사람들에게 사진에 대해 경고해야 한다고 합니다. 그래서요... 그렇습니다 🤷🏻,1000,2025.06.26,,The Plant Slant,"2,270,000",https://img.youtube.com/vi/GQ4_lB-5qqw/mqdefault.jpg,GQ4_lB-5qqw
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,80,NEW,환상적인 하루 @lifeof.lori 미워하는 사람들은 무시하세요 😁,1000,2025.10.03,"#오늘은뭐해,#먹는하루",The Plant Slant,"2,270,000",https://img.youtube.com/vi/GfDdtDPnAXE/mqdefault.jpg,GfDdtDPnAXE
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,81,NEW,ELA AMARROU UMA PULSEIRA NO PULSO DO MELHOR AMIGO E PEDIU PRA NÃO TIRAR NUNCA,1000,2026.04.15,,Alex Coimbra,"4,600,000",https://img.youtube.com/vi/KIf2dg-y9zs/mqdefault.jpg,KIf2dg-y9zs
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,82,NEW,Which Footballer Would You Be For One Day ? 😍,1000,2026.05.01,"#shorts,#football",Facto Joy,"3,550,000",https://img.youtube.com/vi/K_HcavHMK9s/mqdefault.jpg,K_HcavHMK9s
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,83,NEW,IM BEGGING YOU MAKE ME CRY😭,1000,2026.06.02,"#booktube,#bookrecs",SocietyofScrolls,"90,800",https://img.youtube.com/vi/O77LunoXdcQ/mqdefault.jpg,O77LunoXdcQ
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,84,NEW,ولاشرس 🤯عندك اخوات😂🤷♂️ قول انتا انهي اخ فيهم بسرعة 😅,1000,2026.02.26,"#shikax,#fyp",Bhfgdyioskwo,"277,000",https://img.youtube.com/vi/P0NEuP_Ev4g/mqdefault.jpg,P0NEuP_Ev4g
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,85,NEW,King Never Cry 👼,1000,2025.02.23,,Sushi Monsters,"8,700,000",https://img.youtube.com/vi/T3xryXEDL14/mqdefault.jpg,T3xryXEDL14
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,86,NEW,초보자를 위한 아름다운 기지 건설,1000,2026.04.08,"#99nightintheforest,#roblox",FinnBlox,"121,000",https://img.youtube.com/vi/ep-oKZBg5j4/mqdefault.jpg,ep-oKZBg5j4
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,87,NEW,Wholesome Moment Father and Son Have a Talk | part 2,1000,2026.04.10,,ArchiveSauce,"35,900",https://img.youtube.com/vi/f7Hcp5QYum4/mqdefault.jpg,f7Hcp5QYum4
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,88,NEW,이 숫자들은 무슨 의미일까요?? 🤔,1000,2026.04.26,"#댄스,#트렌드",Nisha Noelle,"1,770,000",https://img.youtube.com/vi/jDa7di1iGyY/mqdefault.jpg,jDa7di1iGyY
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,89,NEW,Thousands Gathered to March for Jesus in the Middle East,1000,2024.11.07,"#iraq,#jesus",Adam Hagaman,"390,000",https://img.youtube.com/vi/j_mV9kEYRwA/mqdefault.jpg,j_mV9kEYRwA
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,90,NEW,Any positive feedback would be awesome 💙🐶,1000,2026.05.26,"#dogs,#petsoftiktok",Paws Of Promise Blankets,"330,000",https://img.youtube.com/vi/kxX7khhLRnY/mqdefault.jpg,kxX7khhLRnY
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,91,NEW,이 고객은 이 상자를 원하지 않았어요 🥺,1000,2025.08.21,"#언박싱,#미스터리나이프",Mystery Knives Box,"873,000",https://img.youtube.com/vi/lODZNagybts/mqdefault.jpg,lODZNagybts
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,92,NEW,"제가 그에게 아이폰 17 Pro를 무료로 줬는데, 그의 부모님이 가져가셨어요.",1000,2026.05.03,"#carterpcs,#tech",CarterPCs,"2,690,000",https://img.youtube.com/vi/mV1Nx5Blwsw/mqdefault.jpg,mV1Nx5Blwsw
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,93,NEW,완벽한 앱 문서란 무엇일까요?,1000,2026.04.19,"#carterpcs,#tech",CarterPCs,"2,690,000",https://img.youtube.com/vi/qHv2iDiLwaU/mqdefault.jpg,qHv2iDiLwaU
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,94,+27,누구 스타일이 제일 마음에 드세요?!,1000,2026.05.02,"#엄마vs아빠,#헤어스타일",The Young Fam,"1,000,000",https://img.youtube.com/vi/uJHGj5arzAo/mqdefault.jpg,uJHGj5arzAo
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,95,NEW,Такого я не ожидал😂UFC моя мама ждет контракт🤣инст:sarkison7,1000,2026.02.24,,SARKISONCHIK.OFFICIAL,"2,240,000",https://img.youtube.com/vi/vKHr1SqcdQg/mqdefault.jpg,vKHr1SqcdQg
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,96,NEW,"June 17, 2025",1000,2025.06.18,,Brooke Monk,"11,300,000",https://img.youtube.com/vi/vYodqbDQK2k/mqdefault.jpg,vYodqbDQK2k
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,97,NEW,They were in disbelief at what was happening,1000,2026.01.16,"#fyp,#frank",Jacky exe,"2,530,000",https://img.youtube.com/vi/vxvaAfkRzoQ/mqdefault.jpg,vxvaAfkRzoQ
일간,2026-06-15,shorts,미국,인물/블로그,댓글 순위,98,+25,여자분들만 보세요!! 남자분들은 그냥 넘어가세요! @meritbeauty @saiebeauty @AquaphorUS,1000,2026.05.21,,yoangelolo,"12,600,000",https://img.youtube.com/vi/x1pnR83MPWg/mqdefault.jpg,x1pnR83MPWg
