Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Likes,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-15,shorts,미국,동물,좋아요 순위,15,+14,“This looks WAY too real…”,23852,2026.04.23,"#crimescenecorso,#canecorso",Brody The Corso,"43,900",https://img.youtube.com/vi/1hTKjXOanAs/mqdefault.jpg,1hTKjXOanAs
일간,2026-06-15,shorts,미국,동물,좋아요 순위,16,+7,My Cat Is the Messiest Little Roommate 😂🐱 | USA Pets,23327,2026.06.09,"#cats,#pets",Pets Lover,"37,000",https://img.youtube.com/vi/d6kYlCVjA_c/mqdefault.jpg,d6kYlCVjA_c
일간,2026-06-15,shorts,미국,동물,좋아요 순위,17,NEW,참 예의 바르게 작업 거네 🤣,21157,2026.06.14,#말,Brighter Paws,"1,220,000",https://img.youtube.com/vi/SOpcn7FdRiM/mqdefault.jpg,SOpcn7FdRiM
일간,2026-06-15,shorts,미국,동물,좋아요 순위,18,+21,,20085,2026.04.30,"#고양이밈,#미국",CatchyMals,"149,000",https://img.youtube.com/vi/EWMAEZDBdcQ/mqdefault.jpg,EWMAEZDBdcQ
일간,2026-06-15,shorts,미국,동물,좋아요 순위,19,NEW,"Dumped With His Bed and Water Bowl, This Puppy Waited for an Owner Who Never Came Back",20056,2026.06.14,,Mercy Tails,"60,599",https://img.youtube.com/vi/Y4koTn8n3Ss/mqdefault.jpg,Y4koTn8n3Ss
일간,2026-06-15,shorts,미국,동물,좋아요 순위,20,+26,The booty shakes get faster with every year too 😂🍑,19573,2026.06.08,"#cuteanimals,#tortoiselove",Dear Fig,"172,000",https://img.youtube.com/vi/ASkuGGDOOe8/mqdefault.jpg,ASkuGGDOOe8
일간,2026-06-15,shorts,미국,동물,좋아요 순위,21,+64,This Bird Got The Eco Mode Update 🔥,18393,2026.06.14,"#birds,#flying",Melly Mike,"229,000",https://img.youtube.com/vi/5odJhZI0mS4/mqdefault.jpg,5odJhZI0mS4
일간,2026-06-15,shorts,미국,동물,좋아요 순위,22,+18,모든 원숭이가 거절했다… 단 한 마리만 빼고 😳🐒,17932,2026.05.20,"#shorts,#viral",Rosafari,"2,350,000",https://img.youtube.com/vi/0FfKM3eG8io/mqdefault.jpg,0FfKM3eG8io
일간,2026-06-15,shorts,미국,동물,좋아요 순위,23,-11,수컷 도마뱀붙이가 비타민을 충분히 섭취하지 못하면 이렇게 됩니다 🦎,16050,2026.06.07,,HL Stories,"409,000",https://img.youtube.com/vi/V9NQmtxtlB8/mqdefault.jpg,V9NQmtxtlB8
일간,2026-06-15,shorts,미국,동물,좋아요 순위,24,+3,이걸 찍기 1시간 전에 갑자기 연락을 받았어요 🤯,15635,2026.06.11,,Brighter Paws,"1,220,000",https://img.youtube.com/vi/bwvhjsg4utM/mqdefault.jpg,bwvhjsg4utM
일간,2026-06-15,shorts,미국,동물,좋아요 순위,25,0,Man Finds Paralyzed Hummingbird On Garage Floor | The Dodo,15513,2025.10.02,,The Dodo,"18,600,000",https://img.youtube.com/vi/L9zarjTBrAc/mqdefault.jpg,L9zarjTBrAc
일간,2026-06-15,shorts,미국,동물,좋아요 순위,26,-12,,15499,2026.04.02,#follower,Velorasy,"250,000",https://img.youtube.com/vi/lo_5n0fhKSY/mqdefault.jpg,lo_5n0fhKSY
일간,2026-06-15,shorts,미국,동물,좋아요 순위,27,-9,세상에서 제일 웃긴 일본 제품 순위 🤣😂,15218,2026.06.10,,ZHAN9Y,"56,500",https://img.youtube.com/vi/8Sz89kRyqXg/mqdefault.jpg,8Sz89kRyqXg
일간,2026-06-15,shorts,미국,동물,좋아요 순위,28,-7,동물과 그들의 영웅이 보여주는 감동적인 재회,13872,2026.05.26,,Wildlife Animals 379,"5,480,000",https://img.youtube.com/vi/IIdt3O2zJAY/mqdefault.jpg,IIdt3O2zJAY
일간,2026-06-15,shorts,미국,동물,좋아요 순위,29,-23,늑대(인가 개?)와 마주하다,13854,2026.06.13,,Forrest Galante,"2,720,000",https://img.youtube.com/vi/_QEb0tY46CI/mqdefault.jpg,_QEb0tY46CI
일간,2026-06-15,shorts,미국,동물,좋아요 순위,30,+34,Nervous Delivery Guy Meets A Pal,13780,2025.08.28,,Sassy,"152,000",https://img.youtube.com/vi/3Jwa9WGWhKw/mqdefault.jpg,3Jwa9WGWhKw
일간,2026-06-15,shorts,미국,동물,좋아요 순위,31,+10,This Feral Cat Chose The Perfect Nanny For Her Kittens | The Dodo,13384,2026.06.14,,The Dodo,"18,600,000",https://img.youtube.com/vi/-s026QAsm5Y/mqdefault.jpg,-s026QAsm5Y
일간,2026-06-15,shorts,미국,동물,좋아요 순위,32,+22,O cara flagrou a esposa o traindo no trabalho🔥,13232,2026.06.10,#filmes,Tesouro do Cinema,"679,000",https://img.youtube.com/vi/bk9Uv_YqIN4/mqdefault.jpg,bk9Uv_YqIN4
일간,2026-06-15,shorts,미국,동물,좋아요 순위,33,-11,루미가 욕실에 혼자 있는데 거품이 온 거리를 뒤덮어버렸어!,12779,2026.03.10,#kpopdemonhunters,DanceCutter,"416,000",https://img.youtube.com/vi/kX8By30xAnQ/mqdefault.jpg,kX8By30xAnQ
일간,2026-06-15,shorts,미국,동물,좋아요 순위,34,-17,이 남성은 나무를 베다가 아기 다람쥐를 발견하고 입양하기로 결정했습니다.,12587,2026.06.08,,Wild Animal 247,"3,940,000",https://img.youtube.com/vi/wJowzesRWbM/mqdefault.jpg,wJowzesRWbM
일간,2026-06-15,shorts,미국,동물,좋아요 순위,35,+14,"친화적일까, 비친화적일까?",12569,2026.06.09,,Forrest Galante,"2,720,000",https://img.youtube.com/vi/uBSQGLMagk8/mqdefault.jpg,uBSQGLMagk8
일간,2026-06-15,shorts,미국,동물,좋아요 순위,36,NEW,Which of my dogs are most affectionate?,12541,2026.06.15,"#dogsofyoutube,#dog",The Moriarty Family,"975,000",https://img.youtube.com/vi/u686Or_4Up4/mqdefault.jpg,u686Or_4Up4
일간,2026-06-15,shorts,미국,동물,좋아요 순위,37,NEW,최고의 일본 제품 순위,12493,2026.06.15,,ZHAN9Y,"56,500",https://img.youtube.com/vi/7szlw9RNAO0/mqdefault.jpg,7szlw9RNAO0
일간,2026-06-15,shorts,미국,동물,좋아요 순위,38,-18,"👭 세상에서 가장 가까운 사이, 쌍둥이 ❤️",12391,2026.06.08,"#웃긴영상,#shorts",Peach Movie,"549,000",https://img.youtube.com/vi/WZNhaY0c2j4/mqdefault.jpg,WZNhaY0c2j4
일간,2026-06-15,shorts,미국,동물,좋아요 순위,39,-9,Meet the man who disciplines lions with a flip-flop,12312,2026.05.30,#short,Love Animals,"10,300,000",https://img.youtube.com/vi/RqpT_olOnn0/mqdefault.jpg,RqpT_olOnn0
일간,2026-06-15,shorts,미국,동물,좋아요 순위,40,+12,Foi um erro ele ter parado para ajudar esse homem🔥,11975,2026.06.11,#filmes,Tesouro do Cinema,"679,000",https://img.youtube.com/vi/hsI-KXxr60k/mqdefault.jpg,hsI-KXxr60k
일간,2026-06-15,shorts,미국,동물,좋아요 순위,41,+6,말도 안 돼! 칩스의 새로운 꿀팁!,11659,2026.05.03,"#그작은퍼프,#재밌는퍼프",That Little Puff,"38,600,000",https://img.youtube.com/vi/CcvXAlSfJ1w/mqdefault.jpg,CcvXAlSfJ1w
일간,2026-06-15,shorts,미국,동물,좋아요 순위,42,NEW,I guess that’s a pass 😂,11624,2026.06.15,"#dogs,#goldenretriever",Moriarty Family Fans,"37,400",https://img.youtube.com/vi/j4y9fxXnKuc/mqdefault.jpg,j4y9fxXnKuc
일간,2026-06-15,shorts,미국,동물,좋아요 순위,43,NEW,Dog Said “Make Me a Plate Too!”,11618,2026.06.15,,RxCKSTxR,"1,620,000",https://img.youtube.com/vi/Og8xGW3gX6I/mqdefault.jpg,Og8xGW3gX6I
일간,2026-06-15,shorts,미국,동물,좋아요 순위,44,+19,15 Heartwarming Animal Rescue Stories | Part 33 ❤️,11504,2026.06.09,"#AnimalRescue,#HeartMelting",Animal Scope,"45,400",https://img.youtube.com/vi/5PlFtkS_Gpw/mqdefault.jpg,5PlFtkS_Gpw
일간,2026-06-15,shorts,미국,동물,좋아요 순위,45,+82,능력이 있다고 해서 어려움이 사라지는 것은 아닙니다 ❤️‍🩹,11349,2026.06.13,"#자폐증,#자폐아동",Kaelynn Partlow,"714,000",https://img.youtube.com/vi/smEaA-3e4Nw/mqdefault.jpg,smEaA-3e4Nw
일간,2026-06-15,shorts,미국,동물,좋아요 순위,46,+15,The Thirsty Horse Followed Her for This Reason 🐴💧❤️,11216,2026.06.14,"#KindnessMatters,#HorseRescue",Stories Of Animals,"152,000",https://img.youtube.com/vi/YiLa_9Kxexo/mqdefault.jpg,YiLa_9Kxexo
일간,2026-06-15,shorts,미국,동물,좋아요 순위,47,-28,걔는 뚱뚱하지 않았어! 세상에서 제일 감동적인 반전을 확인해 보세요! 🐱🍼,10831,2026.06.05,"#반바지,#고양이",Beast Buddies,"115,000",https://img.youtube.com/vi/bQDPx4SvyO4/mqdefault.jpg,bQDPx4SvyO4
일간,2026-06-15,shorts,미국,동물,좋아요 순위,48,+46,Ranking The Best Dogs In History | Pets Rankings,10420,2025.11.28,"#shorts,#viral",Pets Rankings,"103,000",https://img.youtube.com/vi/7Sf4f7lVQnM/mqdefault.jpg,7Sf4f7lVQnM
일간,2026-06-15,shorts,미국,동물,좋아요 순위,49,NEW,He’s in charge,10142,2026.06.14,,Hammy and Olivia,"6,900,000",https://img.youtube.com/vi/NJnzOqV6fe8/mqdefault.jpg,NJnzOqV6fe8
일간,2026-06-15,shorts,미국,동물,좋아요 순위,50,-15,XL Mean Tiger? Nah—He's a Wife Guy! 🐯😂️,10090,2026.06.12,"#animals,#funny",Purrfectly,"223,000",https://img.youtube.com/vi/e8szUVV38e4/mqdefault.jpg,e8szUVV38e4
일간,2026-06-15,shorts,미국,동물,좋아요 순위,51,NEW,Horse The Size of a Puppy Makes The Whole Farm Laugh 😂,10070,2026.06.14,"#horses,#animals",True Tails,"65,000",https://img.youtube.com/vi/XyJews7p1Rg/mqdefault.jpg,XyJews7p1Rg
일간,2026-06-15,shorts,미국,동물,좋아요 순위,52,+15,,9759,2026.03.20,"#illustration,#tattoo",ByteMe Pets,"136,000",https://img.youtube.com/vi/01zecevT7tQ/mqdefault.jpg,01zecevT7tQ
일간,2026-06-15,shorts,미국,동물,좋아요 순위,53,+98,She was so happy when you finally understood what she meant 🥹❤️❤️,9643,2026.02.10,"#OffLeashK9Training,#DogCommunication",Off Leash K9,"153,000",https://img.youtube.com/vi/dqoEri-WCx8/mqdefault.jpg,dqoEri-WCx8
일간,2026-06-15,shorts,미국,동물,좋아요 순위,54,-17,15 Lions Were Eating... Then These Men Did THIS 😱,9527,2026.06.09,"#shorts,#viral",KOWA,"659,000",https://img.youtube.com/vi/QmXyC-rH1XI/mqdefault.jpg,QmXyC-rH1XI
일간,2026-06-15,shorts,미국,동물,좋아요 순위,55,-10,Don't check the sound😭😭,9381,2026.05.09,"#shorts,#usa",Animalcom,"291,000",https://img.youtube.com/vi/jIGQcXNUylg/mqdefault.jpg,jIGQcXNUylg
일간,2026-06-15,shorts,미국,동물,좋아요 순위,56,-30,강아지들과 침대 정리하기!,9368,2026.06.08,,Ellie Golden Life,"3,560,000",https://img.youtube.com/vi/-hIWf3Jqbyw/mqdefault.jpg,-hIWf3Jqbyw
일간,2026-06-15,shorts,미국,동물,좋아요 순위,57,+11,,9325,2026.04.18,"#티컵견,#포메라니안",티컵 강아지 먹이주기,"470,000",https://img.youtube.com/vi/0oLC--9BvSQ/mqdefault.jpg,0oLC--9BvSQ
일간,2026-06-15,shorts,미국,동물,좋아요 순위,58,-16,Pésima decisión de diseño para el piso de un baño publico.,9322,2026.06.08,"#diseño,#fail",supermery,"8,440",https://img.youtube.com/vi/zIjIdCNOorA/mqdefault.jpg,zIjIdCNOorA
일간,2026-06-15,shorts,미국,동물,좋아요 순위,59,+21,i will never get tired of otter and his noises     @iamgooseontheloose,9012,2026.06.11,"#cat,#kitty",Recent Cat,"69,800",https://img.youtube.com/vi/0WyZzlHwZfg/mqdefault.jpg,0WyZzlHwZfg
일간,2026-06-15,shorts,미국,동물,좋아요 순위,60,NEW,빨래는 영 소질이 없네 😆,8974,2026.06.15,"#miketv,#ploop",WILLY WONKY & CHARLIE BEAR,"71,500",https://img.youtube.com/vi/5pk24cvxcr4/mqdefault.jpg,5pk24cvxcr4
일간,2026-06-15,shorts,미국,동물,좋아요 순위,61,NEW,말 무리 속에 나 혼자만 당나귀일 때 😂,8863,2026.06.14,,Brighter Paws,"1,220,000",https://img.youtube.com/vi/SUf7H2NzqrU/mqdefault.jpg,SUf7H2NzqrU
일간,2026-06-15,shorts,미국,동물,좋아요 순위,62,NEW,키 큰 아가씨와 잘생긴 아저씨가 고양이 하네스 파티에 합류했어요! 🐱,8714,2026.06.15,,"Eevee, Yoshi & Waffles","647,000",https://img.youtube.com/vi/n3r0WyEuf4E/mqdefault.jpg,n3r0WyEuf4E
일간,2026-06-15,shorts,미국,동물,좋아요 순위,63,+86,아기 악어가 3미터 악어에게 말을 걸다,8646,2026.04.29,"#동물,#악어",GatorChris,"227,000",https://img.youtube.com/vi/VLcTXzgrHJo/mqdefault.jpg,VLcTXzgrHJo
일간,2026-06-15,shorts,미국,동물,좋아요 순위,64,-49,여자친구도 서로를 구분하지 못했다 😳👬,8641,2026.06.12,"#웃긴영상,#쇼츠",Peach Movie,"549,000",https://img.youtube.com/vi/dHlTuMeFgNg/mqdefault.jpg,dHlTuMeFgNg
일간,2026-06-15,shorts,미국,동물,좋아요 순위,65,+1,Rescue the little fish,8437,2025.11.13,"#animals,#wildliferescue",Paws & Hearts,"4,700,000",https://img.youtube.com/vi/EPFVbU40vvs/mqdefault.jpg,EPFVbU40vvs
일간,2026-06-15,shorts,미국,동물,좋아요 순위,66,-38,He Stood Frozen in Traffic All Alone    Then Melted Into the Arms of the Stranger Who Saved Him!,8359,2026.06.13,,Mercy Tails,"60,599",https://img.youtube.com/vi/3M5r2CKrIjg/mqdefault.jpg,3M5r2CKrIjg
일간,2026-06-15,shorts,미국,동물,좋아요 순위,67,+31,The cat helped his mom call the dogs to come inside 😂,8261,2026.05.09,,So Adorable,"370,000",https://img.youtube.com/vi/AVroRXXBdj8/mqdefault.jpg,AVroRXXBdj8
일간,2026-06-15,shorts,미국,동물,좋아요 순위,68,+54,Yorkie said ‘take it all off’ 😎,8109,2026.05.23,,Dog Grooming Studio,"427,000",https://img.youtube.com/vi/y4ekSU0jLKo/mqdefault.jpg,y4ekSU0jLKo
일간,2026-06-15,shorts,미국,동물,좋아요 순위,69,NEW,Proof Cats Are The Best Actors Of All Time 😭✌️,7983,2026.06.15,"#cats,#animalmemes",Melly Mike,"229,000",https://img.youtube.com/vi/tjGAr5r4New/mqdefault.jpg,tjGAr5r4New
일간,2026-06-15,shorts,미국,동물,좋아요 순위,70,-19,The unplanned star is orange cat 😂,7897,2026.06.14,#cat,So Adorable,"370,000",https://img.youtube.com/vi/eVTM9L2CUxs/mqdefault.jpg,eVTM9L2CUxs
일간,2026-06-15,shorts,미국,동물,좋아요 순위,71,-16,locked Scissors the power Snake😱,7701,2025.11.28,"#snake,#power",MF Creater,"113,000",https://img.youtube.com/vi/elk6Oj2mpB8/mqdefault.jpg,elk6Oj2mpB8
일간,2026-06-15,shorts,미국,동물,좋아요 순위,72,NEW,거리에서 생존을 위해 사투를 벌이던 강아지가 임시 보호 가정에서 사랑을 찾았습니다 | 더 도도,7647,2026.06.14,,The Dodo,"18,600,000",https://img.youtube.com/vi/za1O6IL90pw/mqdefault.jpg,za1O6IL90pw
일간,2026-06-15,shorts,미국,동물,좋아요 순위,73,-41,평생 강아지 절친을 기다려온 고양이 | The Dodo,7590,2026.06.10,,The Dodo,"18,600,000",https://img.youtube.com/vi/D3kwYFfH1XE/mqdefault.jpg,D3kwYFfH1XE
일간,2026-06-15,shorts,미국,동물,좋아요 순위,74,-18,Este soldado tem o melhor treinamento🔥,7491,2026.06.06,#filmes,Tesouro do Cinema,"679,000",https://img.youtube.com/vi/gTPMWJM5Onk/mqdefault.jpg,gTPMWJM5Onk
일간,2026-06-15,shorts,미국,동물,좋아요 순위,75,NEW,펌킨이 아직 자고 있는 사이에 치즈케이크를 몰래 가져왔어요,7468,2026.05.16,"#카피바라,#웃긴동물",Dark Wings Wildlife,"103,000",https://img.youtube.com/vi/Z93B8nlD68o/mqdefault.jpg,Z93B8nlD68o
일간,2026-06-15,shorts,미국,동물,좋아요 순위,76,-23,혼자서는 털갈이를 할 수 없어서… 주인이 나섰습니다 🦎,7292,2026.06.09,,HL Stories,"409,000",https://img.youtube.com/vi/00J4rszov4A/mqdefault.jpg,00J4rszov4A
일간,2026-06-15,shorts,미국,동물,좋아요 순위,77,+1,우리처럼 슬퍼하는 동물들,7264,2026.02.21,,Pins Guy,"310,000",https://img.youtube.com/vi/tX4x08vPlD4/mqdefault.jpg,tX4x08vPlD4
일간,2026-06-15,shorts,미국,동물,좋아요 순위,78,-7,궁극의 20달러 고급 싱크대 DIY 💸,7219,2026.06.14,,Universe A-Z,"343,000",https://img.youtube.com/vi/4ZmzqXCvkcc/mqdefault.jpg,4ZmzqXCvkcc
일간,2026-06-15,shorts,미국,동물,좋아요 순위,79,NEW,과학자들이 복원하려는 멸종 동물들,7176,2026.06.14,"#shorts,#shortvideo",@fact-27,"1,790,000",https://img.youtube.com/vi/-SCry-k5OnY/mqdefault.jpg,-SCry-k5OnY
일간,2026-06-15,shorts,미국,동물,좋아요 순위,80,-32,이 강아지는 내가 본 강아지 중에 제일 똑똑해,7076,2026.05.04,"#반려동물,#귀여움",FOX FILMS,"1,280,000",https://img.youtube.com/vi/0YcvJzVB6f8/mqdefault.jpg,0YcvJzVB6f8
일간,2026-06-15,shorts,미국,동물,좋아요 순위,81,NEW,"Mom, I don’t want pizza—I just want your love.🍕",7065,2026.06.13,,Luna animals,"82,600",https://img.youtube.com/vi/phbY0P5NCbM/mqdefault.jpg,phbY0P5NCbM
일간,2026-06-15,shorts,미국,동물,좋아요 순위,82,+59,They Had To Sing Baby As An Animal🐱🐶🎤,6716,2026.06.14,"#shorts,#viral",Rosafari,"2,350,000",https://img.youtube.com/vi/Ui3X9Hfr6Ws/mqdefault.jpg,Ui3X9Hfr6Ws
일간,2026-06-15,shorts,미국,동물,좋아요 순위,83,NEW,My dog almost failed her therapy dog test… 😬,6647,2026.06.15,,Ellie Golden Life,"3,560,000",https://img.youtube.com/vi/nNDWasS5gjk/mqdefault.jpg,nNDWasS5gjk
일간,2026-06-15,shorts,미국,동물,좋아요 순위,84,-27,버터컵은 얼마나 클까??,6624,2026.06.08,"#뱀,#파충류",Taylor Nicole Dean,"2,150,000",https://img.youtube.com/vi/4ggcTpngmeE/mqdefault.jpg,4ggcTpngmeE
일간,2026-06-15,shorts,미국,동물,좋아요 순위,85,NEW,강아지와 어린아이와 함께 가구 재배치하기 (1부),6585,2026.05.06,"#강아지엄마,#어린아이엄마",Leo the Cream Golden Retriever,"110,000",https://img.youtube.com/vi/Dckz53s7XPw/mqdefault.jpg,Dckz53s7XPw
일간,2026-06-15,shorts,미국,동물,좋아요 순위,86,+37,Funny Fail Moments Turned Into Art! 😅🎨,6583,2026.06.09,"#epicfails,#funnyvideos",Animal Oops!,"105,000",https://img.youtube.com/vi/-2KSaGeV9wQ/mqdefault.jpg,-2KSaGeV9wQ
일간,2026-06-15,shorts,미국,동물,좋아요 순위,87,+56,Emmys  guys 🙏🏼😭,6516,2026.04.27,"#trashygas,#gio",trashygas,"155,000",https://img.youtube.com/vi/iHy-teIXIR4/mqdefault.jpg,iHy-teIXIR4
일간,2026-06-15,shorts,미국,동물,좋아요 순위,88,NEW,Boba team remake!,6511,2025.08.10,"#thatlittlepuff,#bobatea",That Little Puff,"38,600,000",https://img.youtube.com/vi/_wKZBDHQyfA/mqdefault.jpg,_wKZBDHQyfA
일간,2026-06-15,shorts,미국,동물,좋아요 순위,89,+21,"그들은 부상당한 코요테 한 마리를 홀로 발견했고, 그 다음에 일어난 일은 정말 놀라웠습니다.",6494,2026.06.12,,Wild Animal 247,"3,940,000",https://img.youtube.com/vi/MS3Ml1xudu4/mqdefault.jpg,MS3Ml1xudu4
일간,2026-06-15,shorts,미국,동물,좋아요 순위,90,NEW,Face to Face with Porcupines,6363,2026.06.14,,Forrest Galante,"2,720,000",https://img.youtube.com/vi/6OvNhTIvifY/mqdefault.jpg,6OvNhTIvifY
일간,2026-06-15,shorts,미국,동물,좋아요 순위,91,-7,트럭에서 떨어진 아기 돼지를 발견하고 가족으로 맞이한 이야기,6351,2026.05.30,,Wildlife Animals 379,"5,480,000",https://img.youtube.com/vi/B6EcfgH2LsE/mqdefault.jpg,B6EcfgH2LsE
일간,2026-06-15,shorts,미국,동물,좋아요 순위,92,NEW,Parrots VS Cheese Bottle 🧀,6295,2026.06.15,,Apollo and Frens,"1,880,000",https://img.youtube.com/vi/4_51san_zyw/mqdefault.jpg,4_51san_zyw
일간,2026-06-15,shorts,미국,동물,좋아요 순위,93,+27,Bathing a cat is so easy!,6146,2025.10.12,"#catbathing,#cat",Paws & Me,"172,000",https://img.youtube.com/vi/Br6jbjr8gEA/mqdefault.jpg,Br6jbjr8gEA
일간,2026-06-15,shorts,미국,동물,좋아요 순위,94,NEW,구조된 동물들이 수년간 헤어진 후 자신을 구해준 사람을 알아보는 감동적인 순간.,6082,2025.10.26,,Wildlife Animals 379,"5,480,000",https://img.youtube.com/vi/ycdBJXacw6c/mqdefault.jpg,ycdBJXacw6c
일간,2026-06-15,shorts,미국,동물,좋아요 순위,95,-19,✨🎁 우리 남동생은 정말 신이 주신 선물이에요. ❤️🥺,5989,2026.06.05,"#shorts,#사랑",Peach Movie,"549,000",https://img.youtube.com/vi/3IHJfoJslto/mqdefault.jpg,3IHJfoJslto
일간,2026-06-15,shorts,미국,동물,좋아요 순위,96,-17,XL 타이거 퀸이 삐진 표정만으로 고기를 싹싹 먹어치우네요 🐯😂️,5868,2026.06.10,"#동물,#웃긴",Purrfectly,"223,000",https://img.youtube.com/vi/iuteszsYgRw/mqdefault.jpg,iuteszsYgRw
일간,2026-06-15,shorts,미국,동물,좋아요 순위,97,-39,She Stopped to Help a Thirsty Dog... 😱🦮,5819,2026.06.13,"#doglove,#KindnessMatters",Stories Of Animals,"152,000",https://img.youtube.com/vi/8K3g2hwCsYU/mqdefault.jpg,8K3g2hwCsYU
일간,2026-06-15,shorts,미국,동물,좋아요 순위,98,NEW,أيوب بوعدي ضد البرازيل,5799,2026.06.14,"#المنتخب_المغربي,#short",DRON ☠️,"97,100",https://img.youtube.com/vi/DYsHkUgxFMI/mqdefault.jpg,DYsHkUgxFMI
일간,2026-06-15,shorts,미국,동물,좋아요 순위,99,-16,I got a new box for my cat 🖤,5792,2026.06.10,"#cats,#love",Cats NiceRascals,"201,000",https://img.youtube.com/vi/YnHRPVvEHs0/mqdefault.jpg,YnHRPVvEHs0
일간,2026-06-15,shorts,미국,동물,좋아요 순위,100,-23,오늘 오작동해버린 우리 뱀 토부,5760,2026.06.09,"#뱀,#파충류",Taylor Nicole Dean,"2,150,000",https://img.youtube.com/vi/yUNH34qmCys/mqdefault.jpg,yUNH34qmCys
