Period,Ranking Date,Type,Country,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail
일간,2025-12-08,video,한국,11,+5,BABYMONSTER - 'DRIP' M/V,381047,2024.11.01,"#BABYMONSTER,#베이비몬스터",BABYMONSTER,"10,700,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,12,0,전문가의 관리가 수익률의 차이 | 신한은행 IRP (with 박보검),368582,2025.10.30,"#신한은행,#Shinhanbank",신한은행,"525,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,13,-8,대전 시장 길거리음식 다 털었습니다🔥 떡볶이 칼국수 어묵 붕어빵 냉면? 겨울철 음식 총집합👊,362858,2025.12.05,"#전통시장화재공제,#우리동네크라우드펀딩",tzuyang쯔양,"12,800,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,14,0,"따듯한 한 잔의 빠른 효과, 테라플루 (15"" Wrecking Ball)",356183,2025.09.01,,테라플루 THERAFLU KOREA,488,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,15,-6,다우니 섬유유연제 화이트티 (15초 - L바),328966,2025.11.03,,다우니 Downy,"2,480",https://i.playboard.app/p/O6xnJR3ESuzThlulKB_db60ggFZx5O1Mx83hsZ5DC37JcXDLYToto3OJexEFHM4WOh-dv_iFGyA/100x100.jpg
일간,2025-12-08,video,한국,16,NEW,팬들 몰래 불러서 강제로 붕어빵 만들게 하기ㅋㅋㅋ,328119,2025.12.06,,핫소스,"1,000,000",https://i.playboard.app/p/MwrNX-40K7CQRTNsOVR_jVYYILGKl30ZHGy7nw2ifmx_AcL-RUp67XGdj7vNV2lsQ8CCfMRrLz8/100x100.jpg
일간,2025-12-08,video,한국,17,0,다우니 섬유유연제 화이트티 (6초B - L바),323290,2025.11.03,,다우니 Downy,"2,480",https://i.playboard.app/p/O6xnJR3ESuzThlulKB_db60ggFZx5O1Mx83hsZ5DC37JcXDLYToto3OJexEFHM4WOh-dv_iFGyA/100x100.jpg
일간,2025-12-08,video,한국,18,NEW,"""할머니가 계속 죽겠다고 해서 할머니 약 숨겼더니 1시간째 울고불고 난리났다... 역시 죽는 건 두렵나 보다"" 진짜 돌았나 싶은 상상초월 미친놈들 모음집 ㅋㅋㅋㅋㅋㅋㅋㅋ",317411,2025.12.07,,김준표,"1,290,000",https://i.playboard.app/p/AAUvwnh4Zy5wIK7Wq8XYk2h8xQfBG7YJQbv2in1aAeRb/100x100.jpg
일간,2025-12-08,video,한국,19,+9,침대 아래 비밀의 방 | 부자 vs 파산 도전 BaRaDa Gold Challenge,317301,2025.01.03,,BaRaDa Gold Korean,"249,000",https://i.playboard.app/p/yRIvMrQ9YOB-dxhKjZIIcv74-PrPIgQeGTdyIsFKiCA3m6StBO9CqVsJkuU0p4sbA2OdF6fJp9U/100x100.jpg
일간,2025-12-08,video,한국,20,NEW,피겨 스케이팅을 타고 왔습니다. [피겨 / 얼음 / 스케이트 / 황형구],314761,2025.12.06,,황형구,"494,000",https://i.playboard.app/p/4zHb9HZNdohY58OrlU_B9GQWItEijzZf6kDi38esXXCQouNRUCx_eu9zLd0CKDDwxmaq4ZRB3w/100x100.jpg
일간,2025-12-08,video,한국,21,NEW,결국 바닥을 찍어버린 제주도 집값의 현실 (최저가 부동산 투어),308495,2025.12.07,"#부동산,#제주도",브루스리 TV,"439,000",https://i.playboard.app/p/Dk4j4nbuJMAihMjPkJslFzE5FB9B99lUXUBdu-qwL3cHG1B1Od3GZAWY967ER7yOob_o3AMTvA/100x100.jpg
일간,2025-12-08,video,한국,22,NEW,"🇫🇷 ""이게 한국차라고?"" 벤츠 타던 프랑스인이 제네시스 실내 보고 경악한 이유 [외국인반응]",255174,2025.12.06,"#국제커플,#국제가족",solalatv 솔랄라티비,"62,500",https://i.playboard.app/p/AAUvwng9J8PsYZBhFBsKuXyiGK_CdAmBx36vAvp1CpsS/100x100.jpg
일간,2025-12-08,video,한국,23,NEW,어디서 단속 나왔냐는 장애인 사칭범,254428,2025.12.06,,딸배헌터,"703,000",https://i.playboard.app/p/wjSEzFY6hHcdznoemfZFwl3WObU611qdnRREz_8jD3xsDs11oB9EHD9aEF4DJECSDUIyCNQj2GU/100x100.jpg
일간,2025-12-08,video,한국,24,0,"양념치킨의 바삭한 유혹, 스윗칠리킹_15s ver.",249208,2025.11.20,,bhc치킨,"29,500",https://i.playboard.app/p/dBaSUMceoPuHkG2qbLuTwRYv_Ntna3Pp-PawNCOHztYI782xYNcBIzR_cuBWyRdGkybgEULQ/100x100.jpg
일간,2025-12-08,video,한국,25,-4,Sleepisol Bio App: Your Personal Bio Condition Manager,245253,2024.11.18,,슬리피솔 sleepisol,754,https://i.playboard.app/p/HPiimVoCpSupfYLTrAo-b1jRPBR6SfMIpMw3jUJ6yHXOY13pzELJpfUyiklroN6dMyyUOo9s/100x100.jpg
일간,2025-12-08,video,한국,26,+4,BLACKPINK - '붐바야 (BOOMBAYAH)' M/V,243698,2016.08.08,"#‎BLACKPINK,#‎붐바야",BLACKPINK,"99,400,000",https://i.playboard.app/p/EMHEc8vNqHUC-eBFl_RrLcla7_NH6hEohpi0RrMABe6cOcmCabmnxcqfVFmONWTQg5LtbpNkQg/100x100.jpg
일간,2025-12-08,video,한국,27,NEW,お久しぶりです！,242823,2025.12.06,,きばるん 키바룬,"763,000",https://i.playboard.app/p/APkrFKZXjbarX1OQ4e1LaQNhPSMfEP5q36lbECPFghn3lg/100x100.jpg
일간,2025-12-08,video,한국,28,+187,유창조 (You Chang Jo) - 아름다운 한국이여 영원히 행복하리 (남북왕래 평화통일을 기원합니다!) 美しい韓国よ永遠に幸せになれ (南北往来の平和統一を祈ります！),219623,2025.12.05,,유창조 You Chang Jo,"13,500,000",https://i.playboard.app/p/iXGJtM1Qv9eA01fwxgiGRAwe3MpjMgn_LnQmYdk2ZYZvIgxNP9TokLvsB-8nRmXKMxKF6eLDFg/100x100.jpg
일간,2025-12-08,video,한국,29,+11,"킨더조이 속 마법의 세계,해리포터 퀴디치 시리즈 16x9_15s",218471,2025.10.21,,Kinder Korea,"34,900",https://i.playboard.app/p/f60eda90b89348d59642c7d7a883a115/100x100.jpg
일간,2025-12-08,video,한국,30,+25,중화요리? 난 집에서! 차오차이 - 고추잡채 편,214744,2025.12.02,,차오차이,628,https://i.playboard.app/p/Kd98QpMRaZk27qiVm_GPv9GEMhDVywIK8GpsngZweiMSQW816vqv1-CrIwKQAni39CHlO5Pc7w/100x100.jpg
일간,2025-12-08,video,한국,31,NEW,[VLOG] 테토린을 지켜라🤍에너지 풀충전 태린남매 일상,210367,2025.12.07,,태요미네,"1,020,000",https://i.playboard.app/p/NU1DrWW9UoIsX99YKWClBDSqKD0RpBa2X02C3QIWky2a_XSAEpQD1LxVU50_jx2QFNMWcrkO/100x100.jpg
일간,2025-12-08,video,한국,32,NEW,장모님 생일날 몰래 쌍둥이 언니 한국에 초대하기,206994,2025.12.07,,한국사는따냐 Tanya in Korea,"384,000",https://i.playboard.app/p/AAUvwnjZolVDkbKtiKHMbI6JmLpBTOcyd1L1QLiOb3i7/100x100.jpg
일간,2025-12-08,video,한국,33,-11,감스트 드디어 10000칼로리 챌린지!! (24시간 안에),204582,2025.12.05,"#10000kcal,#만칼로리",감스트GAMST,"2,940,000",https://i.playboard.app/p/fca9dc29d2f61b41e0467d3042b460f5/100x100.jpg
일간,2025-12-08,video,한국,34,NEW,SUB)뜨끈칼칼 신라면에 대창덮밥 먹방! 단짠맵 꿀조합 Ramyeon with Beef Intestine Rice Bowl Mukbang ASMR,201381,2025.12.07,,문복희 Eat with Boki,"10,800,000",https://i.playboard.app/p/AIdro_mTvyQqvy_sv5elJeZB6-6h8EgQFWFHB6Ib_6eBa7sbuYM/100x100.jpg
일간,2025-12-08,video,한국,35,+11,먹방! 두부불닭볶음면 CVS EATING by HIU 하이유,196806,2023.05.14,"#asmr,#먹방",HIU English 하이유 잉글리시,"3,290,000",https://i.playboard.app/p/2aaa3a67047e57669baa511e12d9ed1d/100x100.jpg
일간,2025-12-08,video,한국,36,0,ASMR MUKBANG| 직접 만든 불닭 짜장 버섯 양념치킨 소세지 먹방 & 레시피 SPICY MUSHROOMS AND FIRE NOODLES EATING,194816,2023.05.05,"#먹방,#ASMR",설기양SULGI,"16,000,000",https://i.playboard.app/p/APkrFKZ0phndZCUmgF8Gw88s-XpTuLLJbwU1z7WAE5SFQQ/100x100.jpg
일간,2025-12-08,video,한국,37,NEW,"늦게까지 술을 드시고 오신 일본 장인어른께 다음날 새벽부터 해장국을 만들어 드렸더니,,,",192719,2025.12.07,"#국제커플,#한일커플",엽기적인 코노짱,"121,000",https://i.playboard.app/p/nBl5y_1hFneMTtZqk0DjhBLnvf48ayQEoPVNjQ1cC4TQ-5RgjlA1iXXhfhX2Joo6VyHpu3nR0g/100x100.jpg
일간,2025-12-08,video,한국,38,-3,"[해통령] 맛의 근본이 다르니까 깊은 맛도 남달라! 출신·성분이 남다른 육수, 해통령 TVCF 15s",189380,2025.10.24,,해통령haetongryeong,318,https://i.playboard.app/p/AIdro_lfrPySSFATSZ4qzYqJBcMoQryIPKOLCdtI4zPH5joqBg/100x100.jpg
일간,2025-12-08,video,한국,39,+87,요즘 학생들이 불법 도박에 빠지게 되는 과정ㄷㄷ l 〈기회〉 EP.2,185468,2025.12.06,,진용진,"2,810,000",https://i.playboard.app/p/dfab904a11ad23d085397d997e575436/100x100.jpg
일간,2025-12-08,video,한국,40,-3,BLACKPINK - '마지막처럼 (AS IF IT'S YOUR LAST)' M/V,181793,2017.06.22,"#BLACKPINK,#블랙핑크",BLACKPINK,"99,400,000",https://i.playboard.app/p/EMHEc8vNqHUC-eBFl_RrLcla7_NH6hEohpi0RrMABe6cOcmCabmnxcqfVFmONWTQg5LtbpNkQg/100x100.jpg
일간,2025-12-08,video,한국,41,-21,서열 4위(아조씨)가 3위(쿄로)를 온종일 보좌하는 하루 (ft.추씨패밀리 총출동),179816,2025.12.04,"#추성훈,#섹시야마",추성훈 ChooSungHoon,"1,990,000",https://i.playboard.app/p/8InYu0kysbXiasx8RA4AeHS56GpVXLkKEeK9p5yrwdSn-s3xAmqSbEX9gDkSrE_K0CPOqO3DZw/100x100.jpg
일간,2025-12-08,video,한국,42,+9,BABYMONSTER - ‘HOT SAUCE’ M/V,174945,2025.07.01,"#BABYMONSTER,#베이비몬스터",BABYMONSTER,"10,700,000",https://i.playboard.app/p/guzIoEyd9IyKWaD7Jfnlp1rD7k9SiEOV7go0ItyJ3O9V-j8ez6Jvs4Yj3LfrCu3Z7rFcdIqYLTI/100x100.jpg
일간,2025-12-08,video,한국,43,-4,BABYMONSTER - ‘SHEESH’ M/V,174203,2024.04.01,"#BABYMONSTER,#베이비몬스터",BABYMONSTER,"10,700,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,44,NEW,여보 뛰어!!!!!!!!!!!!!!!!!!!!!,168228,2025.12.06,"#김계정,#데이트",김계정,"834,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,45,+13,우리는 집에서 작은 집을 짓습니다 Multi DO Smile,167959,2025.02.28,,Multi DO Smile Korean,"661,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,46,+6,BABYMONSTER - ‘DRIP’ PERFORMANCE VIDEO,167670,2024.11.05,"#BABYMONSTER,#베이비몬스터",BABYMONSTER,"10,700,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,47,NEW,21살인생..코재재수술 하다가 죽을 뻔함,165181,2025.12.07,,전지영,"279,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,48,+1,ASMR MUKBANG| 직접 만든 치토스 양념치킨 치즈스틱 핫도그 짜파게티 먹방 & 레시피 CHEETOS CHICKEN AND BLACK BEAN NOODLES EATING,163315,2021.11.12,"#먹방,#ASMR",설기양SULGI,"16,000,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,49,-23,ALLDAY PROJECT The 1st EP Album 'ALLDAY PROJECT' ALBUM SAMPLER,162844,2025.12.06,"#ALLDAYPROJECT,#ADP",ALLDAY PROJECT,"927,000","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,50,-3,230831목.승맘64 축하외식(노스그릴.10.8 ㅡ다올카페 ㅡ재인폭포.주차 25분 데크 안쪽에).아데스 공사중지로 8.31까지 근무통보.처 쿠팡 마카다미아 주문.하모니카 신청,162348,2023.08.31,,다미(삶의 모든 답은 한마리의 개안에 있다),"27,900","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,51,+95,지독하게 가난했던 21살 베트남 아내의 꿈을 사버린 맛집 사장님의 남다른 클라스,158755,2025.12.06,"#인간극장,#형제꼬막짬뽕",하꿈대로,"61,800","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,52,+9,"[프리베나20] 요즘 엄마 아빠에게 소개합니다, NEW 프리베나20_소아(15초)",157957,2025.08.07,"#화이자,#폐렴구균백신",프리베나13 & 프리베나20,"5,020","data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,53,+14,[나무엑스] Robotics를 통한 Wellness의 혁신 (30'),157928,2025.10.31,"#웰니스,#AI",나무엑스,747,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
일간,2025-12-08,video,한국,54,-6,BABYMONSTER - ‘FOREVER’ M/V,156070,2024.07.01,"#BABYMONSTER,#베이비몬스터",BABYMONSTER,"10,700,000",https://i.playboard.app/p/guzIoEyd9IyKWaD7Jfnlp1rD7k9SiEOV7go0ItyJ3O9V-j8ez6Jvs4Yj3LfrCu3Z7rFcdIqYLTI/100x100.jpg
일간,2025-12-08,video,한국,55,-10,고양이& 강아지 우리동네 펫시터 펫봄🐾,155994,2022.08.16,"#펫봄,#펫시터",봉순아안녕,380,https://i.playboard.app/p/iEju-LEShe1KQJbtCNDV4htNsJWWL4jp8oLzVeAP6WXyMEhHKxxiioLDCLrzXpjSpQrN4-GOpus/100x100.jpg
일간,2025-12-08,video,한국,56,+57,로또 1등 당첨 됐습니다 당첨금 19억 수령 후기... '이건 꼭 알아두세요' 로또 당첨 후기!,155658,2025.12.03,"#로또1등,#로또1등당첨자사연",썰프라이즈,"56,900",https://i.playboard.app/p/AKedOLQXRWPRYmTJA3wHT3GQ-aftHkYF1mBO29F_inpl/100x100.jpg
일간,2025-12-08,video,한국,57,NEW,"2천만원 빌려줘서 살려놨는데 또 어려워진 꼬막식당.""은현장의 골목식당""",148761,2025.12.07,,장사의 신,"1,280,000",https://i.playboard.app/p/S-DFCDcseZOKBCF7KQjpL4X-mKrtLmF1gf38_ayWRYharpZrKFwUjNnxF7cmjN6cpUxH8AUOjA/100x100.jpg
일간,2025-12-08,video,한국,58,NEW,영국에서 첫째날 소매치기 당하고 둘째날 사기 당했다는 부산 여동생,147788,2025.12.07,,Joe튜브,"739,000",https://i.playboard.app/p/ed3XbZgJFbj2v_KNOE2GpeaaZtrR2q81uw2ejNFJT08NUvDoMdiXzZSjdvfRi9I6GcK0OL8W/100x100.jpg
일간,2025-12-08,video,한국,59,-2,중화요리? 난 집에서! 차오차이 - 어향가지&간짜장 + 고추잡채 편(30초),146615,2025.12.02,,차오차이,628,https://i.playboard.app/p/Kd98QpMRaZk27qiVm_GPv9GEMhDVywIK8GpsngZweiMSQW816vqv1-CrIwKQAni39CHlO5Pc7w/100x100.jpg
일간,2025-12-08,video,한국,60,+10,INAX ECO AQUA SHOWER SPA 핸드 스프레이 (이낙스 에코 아쿠아 샤워 스파 핸드스프레이),145962,2024.09.10,,INAX Korea,230,https://i.playboard.app/p/8WlhfyG_2RYgRcg3NwZ3Le_9ohgY0f0pFDTajmBxa5kl0rxOq6OdrbTMmatsnbrSaMo_44ywZg/100x100.jpg
일간,2025-12-08,video,한국,61,NEW,[올리브영 어워즈] 모두가 사랑한 제품을 모두가 사랑할 혜택으로!,145332,2025.12.07,"#올리브영,#oliveyoung",올리브영 AD,"3,790",https://i.playboard.app/p/4G-g-cdLLWuiTmxpPLdZxBEdfImrqGOfsWsd1CLRG2MczklRhr4Ymty0kNSTrk-AEnbEA4kCIw/100x100.jpg
일간,2025-12-08,video,한국,62,-35,เพราะเราช่วยกัน..ถึงที่สบายแล้วนะ,145318,2025.12.04,,컬렌 Cullen HateBerry,"3,030,000",https://i.playboard.app/p/fGBKDr_-fNNL1aBrWkLAzOBPL6ZmqAIDf8kGXrKa0B9pZMASPRF3avp2zvyfvRWOtBDFmaPWP0Q/100x100.jpg
일간,2025-12-08,video,한국,63,-10,BABYMONSTER - 'LIKE THAT' EXCLUSIVE PERFORMANCE VIDEO,144599,2024.05.31,"#BABYMONSTER,#베이비몬스터",BABYMONSTER,"10,700,000",https://i.playboard.app/p/guzIoEyd9IyKWaD7Jfnlp1rD7k9SiEOV7go0ItyJ3O9V-j8ez6Jvs4Yj3LfrCu3Z7rFcdIqYLTI/100x100.jpg
일간,2025-12-08,video,한국,64,-57,"[환승연애4] 13,14화 리뷰 : 귀하게 자란 희두가 이런걸 봐도 될까",142627,2025.12.05,,일단이나연 NAYEON,"497,000",https://i.playboard.app/p/0adz-0BFbYIm2Rbq4oa--t4TRqh2zBzR0mOOPqg62DF8uxkqzCag3fcwVkh51jeQJLDu9okBBA/100x100.jpg
일간,2025-12-08,video,한국,65,NEW,ビジネスカップルいつまで続ける？本音でふかわと話し合ってみました,136180,2025.12.06,,サラのHOKURO 【사라노 호쿠로】,"165,000",https://i.playboard.app/p/80f15c162a50c60265801e2aef579d15/100x100.jpg
일간,2025-12-08,video,한국,66,+5,ASMR MUKBANG| 직접 만든 불닭 짜장 버섯 양념치킨 소세지 먹방 & 레시피 SPICY MUSHROOMS AND FIRE NOODLES EATING,135937,2023.10.11,"#먹방,#ASMR",설기양SULGI,"16,000,000",https://i.playboard.app/p/APkrFKZ0phndZCUmgF8Gw88s-XpTuLLJbwU1z7WAE5SFQQ/100x100.jpg
일간,2025-12-08,video,한국,67,+13,ASMR MUKBANG| 편의점 직접 만든 불닭 떡볶이 치킨 김밥 디저트 먹방 & 레시피 Convenience Store Food EATING,133014,2022.05.28,"#먹방,#ASMR",설기양SULGI,"16,000,000",https://i.playboard.app/p/APkrFKZ0phndZCUmgF8Gw88s-XpTuLLJbwU1z7WAE5SFQQ/100x100.jpg
일간,2025-12-08,video,한국,68,-25,여친이 15년 된 남사친이랑 해외여행 가는 거 가능? 말왕X김지유의 대환장 밸런스 게임ㅋㅋㅋㅣ   MBC251203방송,131961,2025.12.04,"#라디오스타,#말왕",라디오스타,"210,000",https://i.playboard.app/p/EKm5QSUANy6SrtqJ3bs4_S7IWDisNlT6EqMGZZSeIRilYxJBxJJ_58cXBf6I1dPAPAnQ7M8JzQ/100x100.jpg
일간,2025-12-08,video,한국,69,-15,"""5분이면 충분해요"" 금고를 열지 못해 파산 위기에 빠진 미국 대기업, 가난한 청소부의 아들이 말하는 순간... | 감동사연",131051,2025.12.05,"#감동사연,#오디오북",소리로 읽는 세상,"86,400",https://i.playboard.app/p/aMv-y9dQyoDeUkngXr0EMybmAzmES_v0CVEkgbljQCUQZ69a1gwRn0QaZvZQedW1Jt48W6UmBg/100x100.jpg
일간,2025-12-08,video,한국,70,NEW,우리 무슨 사이야?,129295,2025.12.07,,송대익,"198,000",https://i.playboard.app/p/uw8aUl6F4JPnA-Gk4Z8HHAKYhsxuDq66Z3K0UsNMyF-g2tzDDnh_CUkKekc-K_wTRf2xytHoWw/100x100.jpg
일간,2025-12-08,video,한국,71,-8,ASMR RAINBOW DESSERTS 다양한 무지개 디저트 먹는 색연필 해외 간식 디저트먹방 EDIBLE PENCIL JELLY GUMMY EATING SOUNDS MUKBANG,128519,2025.06.11,,Hongyu ASMR 홍유,"16,700,000",https://i.playboard.app/p/0b51bddacda14ed7fec9d9b5440537fb/100x100.jpg
일간,2025-12-08,video,한국,72,+547,백지영 인생 처음으로 도전한 김장 김치의 충격적인 맛 (남편의 평가),127290,2025.12.06,"#백지영,#정석원",백지영 Baek Z Young,"388,000",https://i.playboard.app/p/uqVydqkIi16hsx5OS6VYamaL33CY4vMRGHSspmJ2OexSHkaDA1C7UCnrnmnFkdNDp1QqNek-/100x100.jpg
일간,2025-12-08,video,한국,73,+10,[HEINZ] 2025/26 광고 켐페인_이제야 진짜 케찹을 만났다_볶음밥 편(6s),125272,2025.10.15,,크래프트하인즈코리아,"12,000",https://i.playboard.app/p/AAUvwnjogGVbBjLniA4ydHuj19V9eH1pCAJz2jsrs_J31A/100x100.jpg
일간,2025-12-08,video,한국,74,NEW,EP.994 | 손님이 행사하러 오셔서 열심히 서빙했어요. 삼겹살 냄새를 맡으니 저희도 배고팠어요ㅎㅎ,121908,2025.12.07,"#หมูย่างเกาหลี,#งานครบ100ปี",한국며느리,"2,640,000",https://i.playboard.app/p/XxTwl0v1b07miSG5chJCCttboaBh0IEiFA0lpLOA41FDsiLs8UAWWIC7CcwP_KvgKr7OTAdYjz0/100x100.jpg
일간,2025-12-08,video,한국,75,+2,ASMR RAINBOW DESSERTS FROZEN NIK-L-NIP COLOR SNACK JELLY 무지개 디저트 얼린 닉클립 젤리 먹방 EATING SOUNDS MUKBANG,121292,2024.04.16,,Hongyu ASMR 홍유,"16,700,000",https://i.playboard.app/p/0b51bddacda14ed7fec9d9b5440537fb/100x100.jpg
일간,2025-12-08,video,한국,76,-7,BABYMONSTER - 'BILLIONAIRE' EXCLUSIVE PERFORMANCE VIDEO,120110,2025.02.07,"#BABYMONSTER,#베이비몬스터",BABYMONSTER,"10,700,000",https://i.playboard.app/p/guzIoEyd9IyKWaD7Jfnlp1rD7k9SiEOV7go0ItyJ3O9V-j8ez6Jvs4Yj3LfrCu3Z7rFcdIqYLTI/100x100.jpg
일간,2025-12-08,video,한국,77,-59,남자 둘이 섬에 갇혀서 24시간 동안 살아남아보자!,119109,2025.12.06,,헌터퐝,"1,650,000",https://i.playboard.app/p/APkrFKaMBIB0iW7U6Ako466gvpLWob8OdcjHQV-K3ic-1w/100x100.jpg
일간,2025-12-08,video,한국,78,+45,[HEINZ] 2025/26 광고 켐페인_이제야 진짜 케찹을 만났다_계란말이 편(6s),118697,2025.10.15,,크래프트하인즈코리아,"12,000",https://i.playboard.app/p/AAUvwnjogGVbBjLniA4ydHuj19V9eH1pCAJz2jsrs_J31A/100x100.jpg
일간,2025-12-08,video,한국,79,-6,들리나요?👂 이 완벽한 하모니! 🎶 도시의 미래를 위한 솔루션,117595,2025.09.10,"#GH,#경기주택도시공사",[굿홈TV] GH 경기주택도시공사,"171,000",https://i.playboard.app/p/1kmK7kwkHfo90XoAPTQv4MFCZkZMEKH0mxJst0WEye2yAJdYq14ySRQrNLaYPZAJ5lpYLj3L/100x100.jpg
일간,2025-12-08,video,한국,80,NEW,BTSグクの炎上が止まらなさそうでやばい...,116849,2025.12.06,,ジュジュランドJUJULAND,"104,000",https://i.playboard.app/p/BT_QAQCWVaXe0gfkTTtTIJbaNRARDrnxnemcrBbyxLiNE7j_CPrWETUhPcKANGKk0WNIKydHiA/100x100.jpg
