Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Comments,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,전체,댓글 순위,11,NEW,"(속보) 이진숙 잠실 등장, 난리났다...",1900,2026.06.14,"#정치,#이슈",우팔롬아,"339,000",https://img.youtube.com/vi/qAjUL47KWrM/mqdefault.jpg,qAjUL47KWrM
일간,2026-06-14,shorts,한국,전체,댓글 순위,12,+1,EU와 함께 북한을 규탄하고도 보도 자료에는 빼버린 이재명,1866,2026.06.12,"#이재명,#민주당",우파보이스,"119,000",https://img.youtube.com/vi/6yFmxGutmXo/mqdefault.jpg,6yFmxGutmXo
일간,2026-06-14,shorts,한국,전체,댓글 순위,13,NEW,when life gives you limes 🍋‍🟩,1800,2026.06.14,"#BABYMONSTER,#베이비몬스터",BABYMONSTER,"12,300,000",https://img.youtube.com/vi/g6VUe_hXxio/mqdefault.jpg,g6VUe_hXxio
일간,2026-06-14,shorts,한국,전체,댓글 순위,14,+5,교사한테 악성민원 넣던 학부모가 장례식장까지 쫓아가 하는 말..ㄷㄷ,1800,2026.06.11,,거리의 무법자들,"166,000",https://img.youtube.com/vi/KmDSpj-zTvA/mqdefault.jpg,KmDSpj-zTvA
일간,2026-06-14,shorts,한국,전체,댓글 순위,15,NEW,"“못해먹겠다” 이 정부에서 경찰 1700명이 관둔 이유, 50초 안에 설명하기",1800,2026.06.14,,꽉TV,"1,260,000",https://img.youtube.com/vi/ZCo92yeY_fA/mqdefault.jpg,ZCo92yeY_fA
일간,2026-06-14,shorts,한국,전체,댓글 순위,16,NEW,반말하는 민주당 이재강 박살내는 박상학,1800,2026.06.14,,보수넘버원,"456,000",https://img.youtube.com/vi/Ei0ShaLaJYA/mqdefault.jpg,Ei0ShaLaJYA
일간,2026-06-14,shorts,한국,전체,댓글 순위,17,NEW,새치기하는 좌편향 유튜버 박살내버리는 제주도 꾸꾸지니,1800,2026.06.14,,딱선비,"166,000",https://img.youtube.com/vi/GgRKvPUuNy4/mqdefault.jpg,GgRKvPUuNy4
일간,2026-06-14,shorts,한국,전체,댓글 순위,18,+298,멕시코인에게 인종차별당한 660만 한국 유튜버ㄷㄷㄷㄷ,1724,2026.06.13,"#멕시코,#논란",해외유머갤러리,"42,800",https://img.youtube.com/vi/tEN7CZMCslw/mqdefault.jpg,tEN7CZMCslw
일간,2026-06-14,shorts,한국,전체,댓글 순위,19,+256,황금알을 낳는 을왕리 해수욕장,1700,2026.06.11,,위험한 부동숏,"41,300",https://img.youtube.com/vi/lag0Clovp4k/mqdefault.jpg,lag0Clovp4k
일간,2026-06-14,shorts,한국,전체,댓글 순위,20,-13,버스 떠났다! 시장 잘못 뽑아 취업길 막히게 생긴 대구 근황,1600,2026.06.13,"#이재명,#추경호",박하사탕,"61,900",https://img.youtube.com/vi/ILhtZjJZ3yg/mqdefault.jpg,ILhtZjJZ3yg
일간,2026-06-14,shorts,한국,전체,댓글 순위,21,NEW,"[속보]李정권,북한에 목줄잡혔나! 파장",1600,2026.06.14,,한국의 함성,"133,000",https://img.youtube.com/vi/kP6lvBjGY2Y/mqdefault.jpg,kP6lvBjGY2Y
일간,2026-06-14,shorts,한국,전체,댓글 순위,22,NEW,@katseyeworld  is ICONIC🫶,1500,2026.06.14,"#MINJU,#ILLIT",ILLIT,"4,820,000",https://img.youtube.com/vi/Zcnk7jTmHos/mqdefault.jpg,Zcnk7jTmHos
일간,2026-06-14,shorts,한국,전체,댓글 순위,23,NEW,체코전에서 본인은 한게 없다는 손흥민 😢,1500,2026.06.13,,짧은근황,"103,000",https://img.youtube.com/vi/K3iwFiu557E/mqdefault.jpg,K3iwFiu557E
일간,2026-06-14,shorts,한국,전체,댓글 순위,24,NEW,'행동 하나로' 또 논란된 장원영,1500,2026.06.14,"#아이브,#장원영",김팩트,"197,000",https://img.youtube.com/vi/SmgMNST2DLY/mqdefault.jpg,SmgMNST2DLY
일간,2026-06-14,shorts,한국,전체,댓글 순위,25,NEW,'4.19도 대통령 하야했는데?' 팩폭해버린 이진숙 의원,1500,2026.06.13,"#지방선거,#재보궐선거",뉴스관심법,"132,000",https://img.youtube.com/vi/__Hhn1Na8fA/mqdefault.jpg,__Hhn1Na8fA
일간,2026-06-14,shorts,한국,전체,댓글 순위,26,NEW,낙선후에도 진심 봉사중인 용남이형,1500,2026.06.13,"#김용남,#민주당",정치고고,"54,600",https://img.youtube.com/vi/aGDEjNt_rrs/mqdefault.jpg,aGDEjNt_rrs
일간,2026-06-14,shorts,한국,전체,댓글 순위,27,-3,최강욱: 저사람은 40년간 내가 알았던 사람이 아니다! 민주당 상식 포기할수도...,1500,2026.06.10,#shorts,민주답,"130,000",https://img.youtube.com/vi/kn-xIwBOFjk/mqdefault.jpg,kn-xIwBOFjk
일간,2026-06-14,shorts,한국,전체,댓글 순위,28,NEW,티젠전 승부예측,1500,2026.06.14,"#롤,#롤쇼츠",궁복동 유튜브,"63,000",https://img.youtube.com/vi/tqnTRPqvE1Y/mqdefault.jpg,tqnTRPqvE1Y
일간,2026-06-14,shorts,한국,전체,댓글 순위,29,+1,Hit that stage ⋆⁺₊⋆°⋆,1468,2026.06.13,"#BABYMONSTER,#베이비몬스터",BABYMONSTER,"12,300,000",https://img.youtube.com/vi/l06ebVtIjas/mqdefault.jpg,l06ebVtIjas
일간,2026-06-14,shorts,한국,전체,댓글 순위,30,+712,정반대입니다,1430,2026.06.13,"#전한길,#전한길뉴스",1waynews 한길뉴스,"915,000",https://img.youtube.com/vi/k7vSF9EvWOI/mqdefault.jpg,k7vSF9EvWOI
일간,2026-06-14,shorts,한국,전체,댓글 순위,31,-4,이제는 한문철TV 제보가 필수인 이유,1400,2026.06.08,"#실제상황,#교통사고",블박재판소,"17,300",https://img.youtube.com/vi/nOy4e8Vt76M/mqdefault.jpg,nOy4e8Vt76M
일간,2026-06-14,shorts,한국,전체,댓글 순위,32,+245,"서영교 반격에 한동훈 맞불, 국회가 술렁!",1371,2026.06.12,"#한동훈,#서영교",시사 아가리TV,"16,600",https://img.youtube.com/vi/-AxO1c6Lrcs/mqdefault.jpg,-AxO1c6Lrcs
일간,2026-06-14,shorts,한국,전체,댓글 순위,33,+1,"""한동훈계 경고한다"" 장동혁 뿔났다 ㄷㄷㄷㄷ",1323,2026.06.11,#웃긴짤,폼생폼사,"843,000",https://img.youtube.com/vi/IgDPu8yBPcI/mqdefault.jpg,IgDPu8yBPcI
일간,2026-06-14,shorts,한국,전체,댓글 순위,34,NEW,그 명령을 거부하십시오,1300,2026.06.14,"#전한길,#전한길뉴스",1waynews 한길뉴스,"915,000",https://img.youtube.com/vi/n8sbxqJrbAQ/mqdefault.jpg,n8sbxqJrbAQ
일간,2026-06-14,shorts,한국,전체,댓글 순위,35,NEW,이재명의 통합과 포용? 당은 그냥 내버려 두세요,1300,2026.06.14,,더얌마,"216,000",https://img.youtube.com/vi/hD0-jOUwVbM/mqdefault.jpg,hD0-jOUwVbM
일간,2026-06-14,shorts,한국,전체,댓글 순위,36,NEW,ain’t the same 💅,1200,2026.06.14,"#BABYMONSTER,#베이비몬스터",BABYMONSTER,"12,300,000",https://img.youtube.com/vi/V1zfPh52yfA/mqdefault.jpg,V1zfPh52yfA
일간,2026-06-14,shorts,한국,전체,댓글 순위,37,NEW,5꽉끝 패배에 정신없는 쵸비...,1200,2026.06.14,,숭배하라,"64,800",https://img.youtube.com/vi/O37sqEf0vA8/mqdefault.jpg,O37sqEf0vA8
일간,2026-06-14,shorts,한국,전체,댓글 순위,38,NEW,"광주에서 투표용지가 모자랐으면 어땠을까, 50초 안에 설명하기",1200,2026.06.14,,꽉TV,"1,260,000",https://img.youtube.com/vi/QuIvOdq0sTI/mqdefault.jpg,QuIvOdq0sTI
일간,2026-06-14,shorts,한국,전체,댓글 순위,39,-6,내란 뜻도 모르면서 중학생한테 탈탈 털리는 좌파아줌마,1200,2026.06.13,"#이재명,#민주당",우파보이스,"119,000",https://img.youtube.com/vi/8_g8yPSF-Jc/mqdefault.jpg,8_g8yPSF-Jc
일간,2026-06-14,shorts,한국,전체,댓글 순위,40,NEW,기자 앞에서 화난 시민들... 무슨 일?,1200,2026.06.14,,HOT이슈,"127,000",https://img.youtube.com/vi/obeRZvwZntI/mqdefault.jpg,obeRZvwZntI
일간,2026-06-14,shorts,한국,전체,댓글 순위,41,NEW,승리 가자!⚾,1200,2026.06.14,"#LG트윈스,#LGTWINS",ENHYPEN,"13,900,000",https://img.youtube.com/vi/DdDwe_NXPr4/mqdefault.jpg,DdDwe_NXPr4
일간,2026-06-14,shorts,한국,전체,댓글 순위,42,NEW,"(속보) ""선관위 실권자는 노태악이 아니라..."", 나경원 충격 폭로 발칵",1200,2026.06.14,"#정치,#이슈",우팔롬아,"339,000",https://img.youtube.com/vi/M3xHSP1rUt4/mqdefault.jpg,M3xHSP1rUt4
일간,2026-06-14,shorts,한국,전체,댓글 순위,43,NEW,"""이런건 처음 봐!"" 현장 모두 경악한 정청래의 만행",1200,2026.06.13,,애국청년김태풍,"433,000",https://img.youtube.com/vi/m1wtpuw5ziU/mqdefault.jpg,m1wtpuw5ziU
일간,2026-06-14,shorts,한국,전체,댓글 순위,44,NEW,이제 애매한 태도는 끝내야 할 시간.. 대통령과 청와대를 향한 장인수의 직언!,1200,2026.06.13,"#shorts,#장인수",민주데이,"70,700",https://img.youtube.com/vi/QdNLEBt6A00/mqdefault.jpg,QdNLEBt6A00
일간,2026-06-14,shorts,한국,전체,댓글 순위,45,NEW,노무현 대통령님 서거 후 가장 힘든 날들이네요,1200,2026.06.14,,더얌마,"216,000",https://img.youtube.com/vi/-ZV28tBJ7VY/mqdefault.jpg,-ZV28tBJ7VY
일간,2026-06-14,shorts,한국,전체,댓글 순위,46,+111,캡틴 손흥민이 욕을 먹은 이유ㄷㄷ,1164,2026.06.13,"#손흥민,#월드컵",잼롱도르,"7,540",https://img.youtube.com/vi/0GnhKvCSFWA/mqdefault.jpg,0GnhKvCSFWA
일간,2026-06-14,shorts,한국,전체,댓글 순위,47,+66,9살 아들이 카이스트에 붙었지만 기뻐할 수 없었던 엄마,1100,2026.06.12,,울림톡톡,"302,000",https://img.youtube.com/vi/QtPPdYgynvs/mqdefault.jpg,QtPPdYgynvs
일간,2026-06-14,shorts,한국,전체,댓글 순위,48,NEW,잠실에 등장한 '붉은 레이저'의 정체,1100,2026.06.14,,뉴스팩트,"149,000",https://img.youtube.com/vi/S9VgQB9MM4Q/mqdefault.jpg,S9VgQB9MM4Q
일간,2026-06-14,shorts,한국,전체,댓글 순위,49,NEW,"(속보) 잠실항쟁, 긴급 행동지침 발표...",1100,2026.06.14,"#정치,#이슈",우팔롬아,"339,000",https://img.youtube.com/vi/u0bIE-LdJ-8/mqdefault.jpg,u0bIE-LdJ-8
일간,2026-06-14,shorts,한국,전체,댓글 순위,50,NEW,“대북 확성기”로 그렇게 “고생시켰던” 국민의힘을 “또 뽑아준 강화군!?” 이재명 대통령도 체념..,1100,2026.06.13,#shorts,쏴아아,"334,000",https://img.youtube.com/vi/cLLW5ETUwTA/mqdefault.jpg,cLLW5ETUwTA
일간,2026-06-14,shorts,한국,전체,댓글 순위,51,NEW,뉴스공장은 더 똘똘뭉치는데 매불쇼는 시끄러워지는 이유,1100,2026.06.14,"#김어준,#최욱",팩트비하인드,"32,500",https://img.youtube.com/vi/RyVhTGqexXw/mqdefault.jpg,RyVhTGqexXw
일간,2026-06-14,shorts,한국,전체,댓글 순위,52,NEW,해외 언론이 예측한 월드컵 일본 네덜란드전 결과ㄷㄷㄷ,1100,2026.06.14,"#shorts,#월드컵",축구토크,"14,700",https://img.youtube.com/vi/2B8ZCzCCkFA/mqdefault.jpg,2B8ZCzCCkFA
일간,2026-06-14,shorts,한국,전체,댓글 순위,53,NEW,"6천명이라고 ""항의폭주"" 현장 시민들 분노한 이유.",1100,2026.06.14,"#대한민국,#정치",브리핑코리아,"78,600",https://img.youtube.com/vi/TlYkICupq54/mqdefault.jpg,TlYkICupq54
일간,2026-06-14,shorts,한국,전체,댓글 순위,54,NEW,주적이 궁금하니? 간첩을 알려줄게,1100,2026.06.14,,고발뉴스TV,"769,000",https://img.youtube.com/vi/N_ozaudz7Yk/mqdefault.jpg,N_ozaudz7Yk
일간,2026-06-14,shorts,한국,전체,댓글 순위,55,+278,is ICONIC🪽,1040,2026.06.13,"#IROHA,#ICONICBYMISTAKE",ILLIT,"4,820,000",https://img.youtube.com/vi/iTID_J6rwg0/mqdefault.jpg,iTID_J6rwg0
일간,2026-06-14,shorts,한국,전체,댓글 순위,56,+1,우리집이 항상 깨끗한 이유✌🏻,1034,2026.06.11,,헤이홈 heyhome,"13,400",https://img.youtube.com/vi/cFoYA1n1NFM/mqdefault.jpg,cFoYA1n1NFM
일간,2026-06-14,shorts,한국,전체,댓글 순위,57,NEW,체코전 수비를 진두지휘하는 김민재,1000,2026.06.14,"#김민재,#kimminjae",JUN STUDIO,"65,900",https://img.youtube.com/vi/K4VpnwGnjC4/mqdefault.jpg,K4VpnwGnjC4
일간,2026-06-14,shorts,한국,전체,댓글 순위,58,NEW,아이는 부모를 비추는 거울,1000,2025.01.22,"#김프로,#유백합",김프로KIMPRO,"133,000,000",https://img.youtube.com/vi/FiFmbozbJ7U/mqdefault.jpg,FiFmbozbJ7U
일간,2026-06-14,shorts,한국,전체,댓글 순위,59,NEW,진짜 미쳐버린 지구 근황,1000,2026.06.14,#shorts,군림보,"1,530,000",https://img.youtube.com/vi/F4kldDfp8h8/mqdefault.jpg,F4kldDfp8h8
일간,2026-06-14,shorts,한국,전체,댓글 순위,60,+558,하프 스페이스 공략이 통했던 체코전   [국대: 로드 투 노스 아메리카],1000,2026.06.12,"#홍명보,#오현규",JUN STUDIO,"65,900",https://img.youtube.com/vi/UoAWAvvcwmE/mqdefault.jpg,UoAWAvvcwmE
일간,2026-06-14,shorts,한국,전체,댓글 순위,61,-13,고등학생들이 단체로 전투복을 입고 등교한 이유,1000,2026.06.13,"#군인,#부사관",K-엔진,"83,600",https://img.youtube.com/vi/KHB0CTvbYTE/mqdefault.jpg,KHB0CTvbYTE
일간,2026-06-14,shorts,한국,전체,댓글 순위,62,+20,삼성 vs 정부 기싸움 근황,1000,2026.06.13,,주먹감자,"23,000",https://img.youtube.com/vi/jcIeKGich6U/mqdefault.jpg,jcIeKGich6U
일간,2026-06-14,shorts,한국,전체,댓글 순위,63,NEW,이 돈 드릴테니 미국월드컵에서 축구공 사와주실수있나요?,1000,2026.06.14,,보겸TV,"18,400,000",https://img.youtube.com/vi/SgnUWya7kFU/mqdefault.jpg,SgnUWya7kFU
일간,2026-06-14,shorts,한국,전체,댓글 순위,64,+19,추경호 말 바뀐 신공항 근황,1000,2026.06.11,"#세금,#공약이행",폴리버스,"153,000",https://img.youtube.com/vi/lMSrXy-NZc0/mqdefault.jpg,lMSrXy-NZc0
일간,2026-06-14,shorts,한국,전체,댓글 순위,65,NEW,이 악물고 줄여 말하는 MBN 기자에 화난 시민들 I 잠실 올림픽공원 I 올공,1000,2026.06.14,,보수공사,"24,300",https://img.youtube.com/vi/0IYT_CM-Fxs/mqdefault.jpg,0IYT_CM-Fxs
일간,2026-06-14,shorts,한국,전체,댓글 순위,66,+540,장원영 출국 심사 태도 논란된 이유..,1000,2026.06.03,,ᄁᄁtv,466,https://img.youtube.com/vi/iIsV7ts57yQ/mqdefault.jpg,iIsV7ts57yQ
일간,2026-06-14,shorts,한국,전체,댓글 순위,67,-24,월드컵 응원!😂옛날vs요즘ㅋㅋㅋㅋ,1000,2026.06.13,"#웃긴영상,#각종유머",웃교수,"235,000",https://img.youtube.com/vi/TumcRgOMIX0/mqdefault.jpg,TumcRgOMIX0
일간,2026-06-14,shorts,한국,전체,댓글 순위,68,NEW,"(속보) 잠실 생방송 중 대참사, 난리났다 발칵...",1000,2026.06.14,"#정치,#이슈",우팔롬아,"339,000",https://img.youtube.com/vi/DLvE9gjMM4o/mqdefault.jpg,DLvE9gjMM4o
일간,2026-06-14,shorts,한국,전체,댓글 순위,69,-40,왜곡보도의 종말?,1000,2026.06.13,"#전한길,#전한길뉴스",1waynews 한길뉴스,"915,000",https://img.youtube.com/vi/_DhdbZLSDmk/mqdefault.jpg,_DhdbZLSDmk
일간,2026-06-14,shorts,한국,전체,댓글 순위,70,NEW,너무 늦은 후회 | Reacts,1000,2025.09.01,"#유백합,#kkubi",유백합 kkubi99,"22,900,000",https://img.youtube.com/vi/vYwDx-zcfn0/mqdefault.jpg,vYwDx-zcfn0
일간,2026-06-14,shorts,한국,전체,댓글 순위,71,-49,allah ke 3 SABSE BADI DUSHMAN KON hai,1000,2026.05.30,,YUSUF,"297,000",https://img.youtube.com/vi/vCI55ee0Sv4/mqdefault.jpg,vCI55ee0Sv4
일간,2026-06-14,shorts,한국,전체,댓글 순위,72,-37,(속보) '재선거' 여론조사 해보니...충격 결과 발칵,1000,2026.06.12,"#정치,#이슈",우팔롬아,"339,000",https://img.youtube.com/vi/BmVntVK3n3s/mqdefault.jpg,BmVntVK3n3s
일간,2026-06-14,shorts,한국,전체,댓글 순위,73,+12,개빡친 이준석,1000,2026.06.08,"#재선거,#선관위",정치랑,"41,600",https://img.youtube.com/vi/QueptKQplps/mqdefault.jpg,QueptKQplps
일간,2026-06-14,shorts,한국,전체,댓글 순위,74,NEW,ولوالدينا_والمسلمين,1000,2026.04.30,"#اجر_لي_ولكم_,#اعتني",ايفانا•𐤀,"24,500",https://img.youtube.com/vi/CJT73cStPKA/mqdefault.jpg,CJT73cStPKA
일간,2026-06-14,shorts,한국,전체,댓글 순위,75,NEW,이재명 탁상행정에 극대노해 들이받은 초등교사,1000,2026.05.11,"#이재명,#민주당",말세네집,"196,000",https://img.youtube.com/vi/W3vYrBWxM6M/mqdefault.jpg,W3vYrBWxM6M
일간,2026-06-14,shorts,한국,전체,댓글 순위,76,NEW,올림픽공원에 등장한... 이재명 지지자,1000,2026.06.08,,HOT이슈,"127,000",https://img.youtube.com/vi/ssSqU5sG6fo/mqdefault.jpg,ssSqU5sG6fo
일간,2026-06-14,shorts,한국,전체,댓글 순위,77,-68,대구는 최저시급 안 주는게 당연해?!,1000,2026.06.12,"#추경호,#대구",명비어천,"77,800",https://img.youtube.com/vi/DYCJjnqSdHk/mqdefault.jpg,DYCJjnqSdHk
일간,2026-06-14,shorts,한국,전체,댓글 순위,78,NEW,DIA DELÍCIA,1000,2025.07.09,"#chihuahua,#trending",Yoda Jjeom,"1,440,000",https://img.youtube.com/vi/GFz77-K0yng/mqdefault.jpg,GFz77-K0yng
일간,2026-06-14,shorts,한국,전체,댓글 순위,79,NEW,시연회에서 선관위 직원 영혼까지 탈탈털어버린 박주현 변호사,1000,2026.03.11,,딱선비,"166,000",https://img.youtube.com/vi/VbRxI5MXJLE/mqdefault.jpg,VbRxI5MXJLE
일간,2026-06-14,shorts,한국,전체,댓글 순위,80,NEW,국내 도입이 시급한 편의점 스무디 파트2 🫐🍓,1000,2024.01.05,"#japan,#tokyo",게자리 Gaezari,"3,500,000",https://img.youtube.com/vi/ayPdHTJPqS0/mqdefault.jpg,ayPdHTJPqS0
일간,2026-06-14,shorts,한국,전체,댓글 순위,81,NEW,"4 Guitars, 1 Free Bird. Which is your favorite?",1000,2026.05.03,"#guitar,#guitarsolo",MOONGUITAR,"18,800",https://img.youtube.com/vi/gJBOZQRWhHs/mqdefault.jpg,gJBOZQRWhHs
일간,2026-06-14,shorts,한국,전체,댓글 순위,82,NEW,"[속보]이스라엘 나포 한국인, 좀 수상하다?",1000,2026.05.22,,전라도우회전(전우),"632,000",https://img.youtube.com/vi/j40eoVFHT20/mqdefault.jpg,j40eoVFHT20
일간,2026-06-14,shorts,한국,전체,댓글 순위,83,NEW,이재명 눈치 안보고 할 말 다 하는 카이스트 교수,1000,2026.04.20,"#이재명,#민주당",말세네집,"196,000",https://img.youtube.com/vi/zqhYGGTSbGc/mqdefault.jpg,zqhYGGTSbGc
일간,2026-06-14,shorts,한국,전체,댓글 순위,84,NEW,당신의 픽을 선택해 주세요,999,2026.06.14,#ai전광판,웃소 Wootso,"2,040,000",https://img.youtube.com/vi/DMZOUl3_Nhs/mqdefault.jpg,DMZOUl3_Nhs
일간,2026-06-14,shorts,한국,전체,댓글 순위,85,NEW,유럽이 이대통령을 위해 준비한 역대급 대우를 보고 중국언론이 난리난 이유,987,2026.06.14,"#이재명,#더불어민주당",정치한줄,"240,000",https://img.youtube.com/vi/4aKl6V34n7I/mqdefault.jpg,4aKl6V34n7I
일간,2026-06-14,shorts,한국,전체,댓글 순위,86,NEW,대통령 본인 머리만 믿다가.. 이병철 변호사의 거침없는 작심 발언!,984,2026.06.14,"#shorts,#이병철",민주데이,"70,700",https://img.youtube.com/vi/j010Ptu5YuQ/mqdefault.jpg,j010Ptu5YuQ
일간,2026-06-14,shorts,한국,전체,댓글 순위,87,NEW,한국의 수비,981,2026.06.13,,축토끼,746,https://img.youtube.com/vi/OIiChdJHFpo/mqdefault.jpg,OIiChdJHFpo
일간,2026-06-14,shorts,한국,전체,댓글 순위,88,NEW,결혼 안 한다던 꼬맹이 근황 ;;,974,2026.06.14,"#shorts,#아빠와딸",83부부,"1,120,000",https://img.youtube.com/vi/l8XlIP48530/mqdefault.jpg,l8XlIP48530
일간,2026-06-14,shorts,한국,전체,댓글 순위,89,+71,유럽 : 한국아 나토 껴줄게~,968,2026.06.13,#shorts,군림보,"1,530,000",https://img.youtube.com/vi/ccjFhuTQoCY/mqdefault.jpg,ccjFhuTQoCY
일간,2026-06-14,shorts,한국,전체,댓글 순위,90,NEW,현재 진짜로 ㅈ된 방송사 근황...ㄷㄷㄷ,963,2026.06.14,"#JTBC,#월드컵중계",잡동샤니,"5,630",https://img.youtube.com/vi/zIlNg_XkGFI/mqdefault.jpg,zIlNg_XkGFI
일간,2026-06-14,shorts,한국,전체,댓글 순위,91,NEW,올림픽 공원에서 한 시민에게 제대로 허를 찔린 이준석,960,2026.06.14,,딱선비,"166,000",https://img.youtube.com/vi/wD9rKB-ZJ2w/mqdefault.jpg,wD9rKB-ZJ2w
일간,2026-06-14,shorts,한국,전체,댓글 순위,92,NEW,오래 기다렸다 드디어 오는건가?,956,2026.06.14,"#미국,#트럼프",4050바른시사,"46,400",https://img.youtube.com/vi/Mpe6dPBRd3k/mqdefault.jpg,Mpe6dPBRd3k
일간,2026-06-14,shorts,한국,전체,댓글 순위,93,NEW,"손흥민,.그가 캡틴인 이유🔥",950,2026.06.13,,AmazingBrother,"57,200",https://img.youtube.com/vi/YqCRY1zZYXs/mqdefault.jpg,YqCRY1zZYXs
일간,2026-06-14,shorts,한국,전체,댓글 순위,94,+100,배터리를 못 맞추면 로벅스?,944,2026.06.13,"#로블록스,#로블",주윈,"109,000",https://img.youtube.com/vi/13Je5lxNIOU/mqdefault.jpg,13Je5lxNIOU
일간,2026-06-14,shorts,한국,전체,댓글 순위,95,NEW,거리에서 태극기가 사라졌다,943,2026.06.14,,멸치볶음,"28,900",https://img.youtube.com/vi/QCvO7oJJsTg/mqdefault.jpg,QCvO7oJJsTg
일간,2026-06-14,shorts,한국,전체,댓글 순위,96,NEW,최욱 결국 못버티고 매불쇼 중단선언,936,2026.06.13,"#최욱,#매불쇼",팩트비하인드,"32,500",https://img.youtube.com/vi/pP6i0h_fy44/mqdefault.jpg,pP6i0h_fy44
일간,2026-06-14,shorts,한국,전체,댓글 순위,97,+65,일본의 견제도 아랑곳하지 않는 우리나라 기술 국산화 레전드,900,2026.06.11,,밀리터리K,"31,400",https://img.youtube.com/vi/1mATGy5mORQ/mqdefault.jpg,1mATGy5mORQ
일간,2026-06-14,shorts,한국,전체,댓글 순위,98,+41,이름에 ‘ㅇ’이 들어가면 치킨 공짜?🍗,900,2026.05.27,"#맛집,#팔로우이벤트",맛또리,"57,500",https://img.youtube.com/vi/dMYe2X_TwMk/mqdefault.jpg,dMYe2X_TwMk
일간,2026-06-14,shorts,한국,전체,댓글 순위,99,+1,make a song,897,2026.06.14,"#fyp,#youtubeshorts",na༄˖°.,"49,000",https://img.youtube.com/vi/UJhst8keV5k/mqdefault.jpg,UJhst8keV5k
일간,2026-06-14,shorts,한국,전체,댓글 순위,100,NEW,문형배 부정선거 없다 가능성 없다,890,2026.06.14,,비트코인엑손,"50,700",https://img.youtube.com/vi/Q4KsmEQgrbg/mqdefault.jpg,Q4KsmEQgrbg
일간,2026-06-14,shorts,한국,동물,댓글 순위,1,NEW,DIA DELÍCIA,1000,2025.07.09,"#chihuahua,#trending",Yoda Jjeom,"1,440,000",https://img.youtube.com/vi/GFz77-K0yng/mqdefault.jpg,GFz77-K0yng
